F3 Value,FC6 Value,P7 Value,F7 Value,F8 Value,T7 Value,P8 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value
-190.0,-101.5,-139.75,35.25,84.5,-565.25,177.25,-454.75,488.0,108.75,-179.0,-213.0
-67.25,-442.0,-7.25,-493.25,-598.75,337.25,-364.75,275.5,-709.25,-286.0,-4.25,-180.5
-130.0,-74.0,-179.5,35.0,112.0,-550.5,161.25,-377.5,511.25,63.5,-243.25,-214.75
-67.0,-458.5,-9.0,-481.25,-598.75,348.5,-368.75,256.25,-706.75,-272.75,-3.75,-188.25
-148.0,-84.0,-180.5,11.25,85.0,-562.75,147.75,-399.75,469.0,62.0,-217.0,-233.25
-96.0,-443.0,-1.5,-449.25,-569.25,319.75,-347.5,223.75,-685.25,-241.5,41.75,-196.0
-177.25,-115.25,-168.75,-3.75,104.25,-554.25,154.75,-412.0,442.25,66.25,-193.0,-244.5
-87.75,-464.5,-24.25,-436.75,-485.0,308.25,-370.5,218.75,-698.0,-258.5,17.5,-181.75
-122.75,-64.75,-167.0,64.25,238.5,-501.0,185.5,-331.5,509.25,87.75,-232.75,-201.5
-117.0,-452.25,-30.5,-405.25,-361.25,258.0,-400.5,139.75,-717.75,-255.25,20.25,-180.25
-109.75,-41.25,-161.75,75.25,247.0,-445.5,169.0,-280.75,513.0,97.5,-225.75,-199.0
-148.0,-442.75,-33.75,-383.0,-332.75,226.5,-383.25,103.5,-722.25,-265.5,19.75,-189.0
-84.75,0.75,-154.0,65.5,235.25,-434.5,187.75,-278.5,521.5,129.75,-196.0,-187.75
-166.0,-475.25,-29.25,-411.0,-467.75,179.5,-394.0,95.75,-743.5,-270.25,53.0,-203.75
-6.5,103.25,-171.75,141.0,210.25,-367.0,183.0,-242.75,628.25,33.75,-286.0,-112.5
-174.75,-459.75,-21.5,-353.5,-551.0,163.5,-368.5,129.25,-731.5,-232.75,87.25,-194.5
16.25,82.0,-160.5,78.75,162.5,-412.5,172.5,-228.25,614.25,63.5,-273.75,-142.75
-160.25,-420.25,-33.5,-309.5,-508.0,190.25,-384.75,92.25,-708.5,-282.25,48.75,-182.25
1.5,52.0,-150.0,60.25,90.5,-404.0,189.5,-210.5,580.75,90.5,-228.25,-162.25
-149.75,-365.5,-58.5,-245.5,-456.5,192.5,-383.75,114.5,-666.0,-283.0,19.5,-155.25
-24.5,15.5,-145.75,39.75,63.75,-409.25,195.25,-253.25,539.0,123.25,-248.25,-192.25
-169.25,-411.0,-59.25,-318.75,-487.25,163.75,-424.75,109.75,-722.25,-333.25,10.5,-194.75
-6.5,39.0,-161.5,92.0,77.0,-403.5,222.5,-225.75,558.25,173.25,-212.5,-189.75
-168.25,-402.75,-19.75,-350.25,-469.25,198.5,-425.25,104.5,-725.5,-340.75,29.25,-177.5
36.5,64.75,-164.75,196.25,88.25,-375.0,233.75,-178.5,620.0,164.75,-242.0,-150.0
-194.25,-420.75,-56.5,-331.5,-452.0,151.25,-432.25,60.25,-772.25,-332.75,0.0,-147.0
-23.25,23.75,-181.0,119.0,62.75,-548.75,202.0,-262.25,573.5,117.5,-253.25,-255.5
-167.25,-396.0,-58.5,-268.75,-366.75,92.25,-410.75,119.0,-742.5,-293.75,21.0,-149.5
43.5,105.75,-110.25,224.0,191.25,-460.5,284.5,-121.0,658.75,185.0,-193.0,-167.25
-173.0,-360.75,-62.75,-249.75,-288.5,-12.25,-429.75,58.75,-747.5,-285.75,36.75,-202.75
26.25,34.75,-105.75,223.25,221.0,-450.0,310.75,-114.75,630.0,179.75,-220.5,-200.0
-173.5,-362.25,-70.5,-274.25,-196.25,-21.25,-470.25,35.75,-753.5,-288.5,51.25,-255.25
18.0,-13.75,-68.5,286.75,292.75,-397.5,344.25,-89.0,610.25,201.75,-199.5,-112.75
-182.5,-282.5,-56.25,-216.75,-6.0,9.75,-500.25,1.5,-726.75,-300.5,43.0,-249.25
56.75,10.25,-55.0,322.75,501.75,-291.0,377.25,-71.0,633.75,252.75,-178.5,-95.5
-256.0,-280.75,-79.75,-245.5,-62.75,-93.5,-559.0,-37.25,-781.0,-369.5,16.5,-249.75
116.25,148.25,-74.75,369.5,589.5,-251.75,455.75,-25.25,661.75,312.0,-181.5,-62.75
