F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-251720,-304128,-925840,0,-490176,-520576,-4488,-1204416,-2960,-1733400,-350880,-1424736,-1408904,-350840,0,0,,2856
-230840,-267696,-1079200,0,-492840,-475424,-4272,-1600992,-2608,-1617840,-323136,-1373328,-1517880,-309680,0,0,,189120
-196040,-226512,-1153040,0,-476856,-414336,-4392,-1608336,-2784,-1379016,-297024,-1285200,-1572368,-337120,0,0,,931216
-201840,-270864,-1011040,0,-463536,-467456,-4224,-1204416,-2800,-1409832,-292128,-1204416,-1525664,-354760,0,0,,324032
-229680,-308880,-965600,0,-468864,-523232,-4008,-1233792,-2576,-1556208,-314976,-1219104,-1432256,-319480,0,0,,0
-245920,-285120,-982640,0,-474192,-470112,-4368,-1505520,-2992,-1548504,-342720,-1211760,-1362200,-346920,0,0,,195424
-222720,-255024,-846320,0,-434232,-419648,-4032,-1241136,-2736,-1417536,-310080,-1042848,-1190952,-317520,0,0,,963000
-218080,-247104,-846320,0,-410256,-446208,-4368,-969408,-2736,-1402128,-283968,-1057536,-1253224,-335160,0,0,,337680
-226200,-248688,-965600,0,-420912,-467456,-4464,-1314576,-2800,-1363608,-297024,-1299888,-1408904,-341040,0,0,,3048
-203000,-262944,-920160,0,-394272,-432928,-4080,-1424736,-2784,-1209528,-287232,-1329264,-1222088,-313600,0,0,,378896
-206736,-280368,-948560,0,-372960,-438240,-4320,-1321920,-3104,-1232640,-270912,-1189728,-1198736,-346920,0,0,,378896
-224256,-294624,-1011040,0,-396936,-499328,-3960,-1556928,-2608,-1355904,-285600,-1211760,-1463392,-320544,0,0,,378896
-232432,-291456,-942880,0,-412920,-488704,-4152,-1373328,-2608,-1425240,-308448,-1373328,-1587936,-342720,0,0,,378896
-235936,-267696,-1011040,0,-387440,-409024,-4344,-940032,-2816,-1371312,-300288,-1351296,-1541232,-362880,0,0,,378896
-231264,-261360,-1084880,0,-347360,-401056,0,-1241136,-2608,-1286568,-283968,-1189728,-1463392,-314496,0,0,,378896
-227760,-269280,-1011040,0,-328656,-438240,0,-1321920,-2864,-1332792,-290496,-1219104,-1416688,-346752,0,0,,378896
-204400,-259776,-937200,0,-328656,-432928,0,-1145664,-2512,-1278864,-298656,-1248480,-1446552,-320544,0,0,,378896
-196224,-240768,-999680,0,-342016,-406368,0,-1711152,-2608,-1109376,-297024,-1211760,-1454544,-322560,0,0,,378896
-223088,-253440,-1028080,0,-379424,-398400,0,-1780704,-2896,-1186416,-282336,-1292544,-1502496,-340704,0,0,,378896
-234768,-288288,-959920,-1416,-406144,-406368,0,-945312,-2544,-1610136,-292128,-1336608,-1622376,-310464,0,0,,378896
-224256,-296208,-976960,-1304,-392784,-475616,0,-857376,-2848,-1926000,-324768,-1211760,-1646352,-348768,0,0,,378896
-202064,-275616,-994000,-1264,-368736,-496992,0,-1436288,0,-1764216,-295392,-1219104,-1566432,-316512,0,0,,378896
-199728,-246176,-954240,-1336,-366064,-390112,0,-1494912,0,-1633248,-248064,-1358640,-1502496,-314496,0,0,,378896
-221920,-246176,-1011040,-1416,-419504,-285904,0,-1260416,0,-1725696,-279072,-1248480,-1446552,-362880,0,0,,378896
-233600,-239904,-1209840,-1392,-529056,-235136,0,-1179808,0,-1679472,-311712,-1116288,-1422576,-330624,0,0,,378896
-225424,-202272,-1192800,-1392,-539744,-146960,0,-1033248,-4272,-1563912,-270912,-1204416,-1510488,-360864,0,0,,378896
-203232,-199136,-937200,-1416,-486304,-117568,0,-1091872,-4152,-1479168,-243168,-1255824,-1438560,-336672,0,0,,0
-191552,-227360,-948560,-1384,-529056,-179024,0,-1348352,-4080,-1379016,-274176,-1167696,-1358640,-326592,0,0,,272
-198560,-222656,-1067840,-1320,-539744,-208416,0,-1289728,-4320,-1301976,-287232,-1130976,-1550448,-360864,0,0,,288
-204400,-221088,-948560,-1320,-486304,-237808,0,-1084544,-3648,-1317384,-269280,-1226448,-1614384,-310464,0,0,,304
-209072,-235200,-982640,-1344,-521040,-237808,0,-1333696,-4056,-1456056,-251328,-1233792,-1630368,-328608,0,0,,0
-214912,-232064,-1107600,-1304,-587840,-211088,0,-1465600,-4032,-1471464,-239904,-1138320,-1598400,-330624,0,0,,0
-221920,-219520,-1033760,-1288,-577152,-240480,0,-1077216,-3840,-1409832,-269280,-1116288,-1390608,-340704,0,0,,352
-212576,-219520,-1022400,-1376,-545088,-227120,0,-1099200,-4248,-1409832,-285600,-1138320,-1374624,-372960,0,0,,0
-196224,-225792,-1107600,-1456,-553104,-189712,0,-1304384,-3792,-1348200,-254592,-1123632,-1486512,-308448,0,0,,384
-224256,-246176,-1084880,-1376,-563792,-227120,0,-1069888,-4080,-1425240,-274176,-1064880,-1454544,-334656,0,0,,400
-253456,-247744,-903120,-1280,-574480,-267200,0,-1194464,-4008,-1486872,-328032,-1035504,-1318680,-350784,0,0,,624
-246448,-235200,-908800,-1320,-571808,-256512,0,-1604832,-3840,-1409832,-331296,-1086912,-1446552,-332640,0,0,,648
-242944,-260288,-1050800,-1376,-566464,-280560,0,-1377664,-4368,-1440648,-331296,-1145664,-1558440,-379008,0,0,,224
-228928,-271264,-1084880,-1360,-574480,-291248,0,-901344,-3888,-1355904,-342720,-1028160,-1406592,-338688,0,0,,0
-220752,-221088,-1067840,-1320,-545088,-227120,0,-1157824,-4248,-1217232,-337824,-969408,-1350648,-342720,0,0,,720
-223088,-180320,-886080,-1280,-499664,-184368,0,-1531552,-4272,-1163304,-303552,-1079568,-1358640,-344736,0,0,,496
-218416,-210112,-806560,-1344,-496992,-248496,0,-1472928,-3792,-1171008,-275808,-1145664,-1374624,-314496,0,0,,0
-219584,-241472,-1101920,-1416,-491648,-291248,0,-1363008,-4344,-1132488,-270912,-1197072,-1446552,-344736,0,0,,792
-209072,-222656,-1147360,-1296,-467600,-232464,0,-1245760,-4056,-1078560,-256224,-1226448,-1430568,-298368,0,0,,272
-216080,-238336,-823600,-1272,-496992,-219104,0,-1157824,-4272,-1224936,-262752,-1226448,-1462536,-322560,0,0,,280
-233600,-286944,-869040,-1408,-529056,-293920,0,-1363008,-4296,-1286568,-305184,-1263168,-1526472,-354816,0,0,,288
-209072,-297920,-1118960,-1392,-496992,-280560,0,-1560864,-3696,-1163304,-306816,-1270512,-1366632,-320544,0,0,,296
-177536,-279104,-988320,-1336,-459584,-168336,0,-1187136,-4152,-1124784,-239904,-1130976,-1262736,-346752,0,0,,608
-174032,-275968,-834960,-1376,-470272,-149632,0,-1091872,-3936,-1055448,-204000,-1138320,-1422576,-306432,0,0,,624
-185712,-280672,-920160,-1376,-480960,-216432,0,-1626816,-4104,-955296,-231744,-1343952,-1574424,-330624,0,0,,960
-182208,-283808,-1056480,-1272,-464928,-253840,0,-1568192,-4272,-955296,-236640,-1285200,-1486512,-352800,0,0,,656
-168192,-313600,-1045120,-1280,-480960,-256512,0,-1113856,-3888,-1047744,-243168,-1108944,-1270728,-292320,0,0,,336
-182208,-343392,-971280,-1440,-515696,-285904,0,-1099200,-4416,-1117080,-275808,-1101600,-1302696,-328608,0,0,,344
-212576,-324576,-1022400,-1432,-550432,-336672,0,-1341024,-4008,-1078560,-288864,-1130976,-1550448,-326592,0,0,,704
-231264,-293216,-1130320,-1336,-571808,-334000,0,-1553536,-3960,-1124784,-298656,-1167696,-1518480,-338688,0,0,,720
-226592,-312032,-994000,-1392,-537072,-293920,0,-1465600,-4344,-1224936,-306816,-1116288,-1270728,-356832,0,0,,368
-276672,-548960,-1547288,-2672,-553104,-762552,-1360,-2711296,-4080,-2167368,-449280,-2061640,-1652672,-624952,0,0,,443632
-222816,-391040,-1990192,-2768,-368736,-649072,-1520,-3168256,-4584,-1817312,-361152,-1743240,-2383808,-638040,0,0,,443632
-227040,-402320,-1213672,-2752,-379424,-666304,-1328,-1804992,0,-1742832,-357696,-1926320,-2041088,-566056,0,0,,443632
-310464,-567760,-546440,-2672,-566464,-792672,-1440,-312256,0,-2189712,-464832,-2348200,-1317568,-716568,0,0,,384
-314688,-554600,-1018104,-2720,-542416,-755336,-1424,-1264256,0,-2212056,-464832,-2268600,-1530816,-677304,0,0,,408
-254496,-466240,-1662328,-2720,-419504,-703640,-1384,-2756992,0,-1973720,-399168,-2085520,-1949696,-575872,0,0,,0
-238656,-483160,-1466760,-2608,-363392,-732360,-1512,-2117248,0,-1973720,-362880,-2117360,-1683136,-641312,0,0,,456
-246048,-505720,-742008,-2624,-371408,-709384,-1328,-700672,0,-1854552,-349056,-1942240,-1370880,-575872,0,0,,0
-250272,-460600,-471664,-2752,-411488,-631840,-1472,-1119552,0,-1668352,-361152,-1743240,-1576512,-651128,0,0,,168
-224928,-411720,-1018104,-2704,-371408,-585888,-1448,-2383808,0,-1489600,-347328,-1679560,-1713600,-624952,0,0,,528
-192192,-392920,-1587552,-2672,-320640,-565784,-1336,-2018240,0,-1444912,-311040,-1719360,-1584128,-533336,0,0,,0
-220704,-407960,-1161904,-2768,-408816,-583016,-1528,-990080,0,-1631112,-345600,-1878560,-1546048,-651128,0,0,,192
-212256,-392920,-1069872,-2736,-406144,-580144,-1376,-2178176,0,-1511944,-342144,-1663640,-1744064,-605320,0,0,,600
-170016,-355320,-1524280,-2704,-291248,-545680,-1456,-2955008,0,-1340640,-274752,-1464640,-1888768,-624952,0,0,,0
-227040,-454960,-908816,-2752,-432864,-666304,-1416,-1081472,0,-1690696,-326592,-2005920,-1576512,-654400,0,0,,216
-287232,-562120,-465912,-2736,-601200,-792672,-1240,-487424,0,-1981168,-414720,-2165120,-1401344,-615136,0,0,,0
-237600,-464360,-1190664,-2720,-456912,-666304,-1440,-2300032,0,-1668352,-350784,-1639760,-1744064,-654400,0,0,,696
-167904,-334640,-1484016,-2704,-315296,-516960,-1352,-3145408,0,-1243816,-252288,-1623840,-1622208,-539880,0,0,,720
-193248,-383520,-1052616,-2720,-427520,-591632,-1464,-1888768,0,-1430016,-298944,-1990000,-1424192,-605320,0,0,,248
-236544,-490680,-1041112,-2736,-539744,-718000,-1512,-700672,0,-1727936,-357696,-1838760,-1774528,-654400,0,0,,768
-210144,-477520,-1052616,-2736,-451568,-646200,-1336,-852992,0,-1526840,-304128,-1408920,-1667904,-572600,0,0,,264
-187968,-407960,-828288,-2688,-400800,-551424,-1480,-1934464,0,-1281056,-279936,-1369120,-1241408,-664216,0,0,,272
-177408,-394800,-1064120,-2624,-462256,-605992,-1336,-2399040,0,-1251264,-295488,-1687520,-1439424,-582416,0,0,,840
-160512,-372240,-1276944,-2720,-443552,-605992,-1416,-1751680,0,-1236368,-266112,-1647720,-1591744,-572600,0,0,,864
-168960,-394800,-1023856,-2768,-406144,-577272,-1488,-1043392,0,-1258712,-259200,-1440760,-1325184,-615136,0,0,,592
-192192,-458720,-799528,-2752,-496992,-623224,-1280,-1287104,0,-1333192,-331776,-1544240,-1416576,-566056,0,0,,608
-208032,-383520,-816784,-2752,-553104,-620352,-1472,-2353344,0,-1243816,-376704,-1480560,-1698368,-680576,0,0,,312
-190080,-304560,-920320,-2656,-472944,-591632,-1384,-2421888,0,-1050168,-340416,-1257680,-1462272,-595504,0,0,,0
-186912,-404200,-1363224,-2672,-422176,-626096,-1344,-1233792,0,-1266160,-335232,-1480560,-1317568,-569328,0,0,,984
-204864,-473760,-1622064,-2736,-451568,-651944,-1448,-1020544,0,-1467256,-349056,-1783040,-1675520,-644584,0,0,,0
-214368,-398560,-868552,-2640,-558448,-643328,-1360,-1843072,0,-1258712,-368064,-1719360,-1660288,-582416,0,0,,688
-221760,-360960,-529184,-2672,-579824,-626096,-1544,-1698368,0,-1199128,-381888,-1416880,-1401344,-667488,0,0,,0
-192192,-398560,-1242432,-2768,-448896,-605992,-1408,-799680,0,-1258712,-340416,-1194000,-1561280,-588960,0,0,,1080
-175296,-398560,-1495520,-2688,-411488,-597376,-1344,-1226176,0,-1221472,-319680,-1321360,-1751680,-575872,0,0,,736
-216480,-383520,-1023856,-2688,-521040,-620352,-1488,-2201024,0,-1295952,-355968,-1544240,-1515584,-706752,0,0,,376
-248160,-447440,-765016,-2736,-563792,-697896,-1328,-1721216,0,-1467256,-387072,-1504440,-1378496,-615136,0,0,,1152
-208032,-434280,-1213672,-2784,-398128,-651944,-1504,-1150016,0,-1355536,-342144,-1361160,-1690752,-592232,0,0,,784
-149952,-336520,-1397736,-2736,-296592,-511216,-1464,-1073856,0,-960792,-285120,-1281560,-1675520,-556240,0,0,,0
-175296,-338400,-1242432,-2704,-411488,-516960,-1384,-1355648,0,-1012928,-319680,-1281560,-1485120,-615136,0,0,,408
-214368,-389160,-1161904,-2768,-480960,-571528,-1464,-2437120,0,-1273608,-352512,-1385040,-1637440,-693664,0,0,,416
-214368,-402320,-770768,-2848,-440880,-588760,-1280,-1797376,0,-1310848,-350784,-1456680,-1530816,-549696,0,0,,1272
-222816,-409840,-655728,-2752,-456912,-611736,-1464,304640,0,-1407672,-364608,-1385040,-1370880,-624952,0,0,,0
-222816,-441800,-1092880,-2528,-529056,-660560,-1416,-198016,0,-1437464,-376704,-1544240,-1652672,-638040,0,0,,1320
-189024,-417360,-1558792,-2560,-488976,-623224,-1352,-2734144,0,-1258712,-342144,-1599960,-1865920,-556240,0,0,,1344
-168960,-351560,-1248184,-2720,-392784,-542808,-1552,-2802688,0,-1154440,-302400,-1353200,-1629824,-611864,0,0,,912
-186912,-366600,-747760,-2688,-403472,-603120,-1312,-1066240,0,-1191680,-309312,-1432800,-1416576,-556240,0,0,,928
-237600,-462480,-874304,-2688,-491648,-712256,-1352,-525504,0,-1482152,-368064,-1838760,-1523200,-660944,0,0,,0
-255552,-515120,-1144648,-2704,-534400,-740976,-1408,-1759296,0,-1631112,-400896,-1846720,-1652672,-657672,0,0,,1440
-202752,-436160,-1374728,-2672,-480960,-703640,-1352,-2916928,0,-1333192,-350784,-1607920,-1789760,-530064,0,0,,488
-191136,-396680,-1196416,-2752,-456912,-683536,-1496,-1637440,0,-1273608,-324864,-1719360,-1782144,-618408,0,0,,992
-219648,-468120,-995096,-2736,-507680,-703640,-1304,-456960,0,-1437464,-352512,-1719360,-1500352,-595504,0,0,,1512
-250416,-533920,-1006600,-2624,-579824,-809904,-1416,-662592,0,-1586424,-388800,-1615880,-1454656,-657672,0,0,,1512
-232368,-473760,-977840,-2656,-569136,-830008,-1440,-1721216,0,-1504496,-371520,-1528320,-1500352,-632000,0,0,,1512
-178224,-340280,-1190664,-2720,-440880,-588760,-1248,-3107328,0,-1169336,-295488,-1249720,-1462272,-515080,0,0,,1512
-178224,-334640,-1334464,-2688,-382464,-499728,-1480,-2216256,0,-1191680,-276480,-1448720,-1584128,-590920,0,0,,1512
-194016,-424880,-972088,-2720,-427616,-660560,0,-312256,0,-1318296,-290304,-1759160,-1614592,-553000,0,0,,1512
-197400,-409840,-663936,-2848,-451520,-669176,0,-830144,0,-1281056,-293760,-1480560,-1515584,-594080,0,0,,1512
-222216,-364720,-1055184,-2768,-499328,-588760,0,-2239104,0,-1318296,-319680,-1385040,-1672704,-638320,0,0,,1512
-208680,-396680,-1304160,-2704,-478080,-617480,0,-2193408,0,-1348088,-316224,-1628616,-1649472,-518240,0,0,,1512
-182736,-411720,-1043328,-2800,-403712,-600248,0,-5424,0,-1355536,-290304,-1440384,-1370688,-565640,0,0,,1512
-208680,-428640,-1108536,-4152,-491360,-617480,0,-4608,0,-1392776,-323136,-1342176,-1494592,-549840,0,0,,1512
-250416,-445560,-1393080,-4128,-581664,-677824,0,-4704,0,-1511944,-376704,-1726824,-1982464,-597240,0,0,,1512
-249288,-396680,-1422720,-4176,-512608,-640800,0,-5616,-4632,-1482152,-373248,-1923240,-2021184,-628840,0,0,,1512
-225600,-350064,-1114464,-4104,-480736,-598080,0,-5688,-4224,-1333192,-340416,-1587696,-1440384,-534040,0,0,,1512
-212064,-359424,-984048,-4200,-491360,-575296,0,-5688,-4800,-1281000,-314496,-1211232,-1277760,-632000,0,0,,1512
-212064,-413712,-1114464,-4152,-486048,-594048,0,-4344,-4296,-1339560,-312768,-1374912,-1726912,-578280,0,0,,1512
-235752,-453024,-972192,-4008,-517920,-642600,0,-3024,-1384,-1500600,-349056,-1808664,-1912768,-556160,0,0,,1512
-232368,-426816,-1096680,-4104,-501984,-611184,0,-5760,-1568,-1493280,-349056,-1923240,-1781120,-622520,0,0,,1512
-209808,-394992,-1476072,-4200,-488704,-576912,0,-8952,-1344,-1332240,-333504,-1661352,-1626240,-556160,0,0,,592272
-227856,-411840,-1250808,-4152,-515264,-576912,0,-6672,-1496,-1405440,-340416,-1538592,-1603008,-660440,0,0,,234192
-206424,-394992,-829920,-3960,-422304,-502656,0,-2208,-1392,-1376160,-295488,-1554960,-1455872,-584600,0,0,,0
-204168,-353808,-948480,-3984,-416992,-482664,0,-1464,-1344,-1361520,-305856,-1497672,-1386176,-511920,0,0,,156576
-254928,-351936,-984048,-4080,-523232,-571200,0,-6528,-1520,-1515240,-369792,-1456752,-1595264,-628840,0,0,,621520
-217704,-344448,-1031472,-4008,-472768,-548352,0,-10248,-1272,-1420080,-323136,-1620432,-1664960,-530880,0,0,,245616
-169200,-374400,-1564992,-4152,-411680,-494088,0,-4800,-1400,-1390800,-273024,-1743192,-1579776,-546680,0,0,,0
-206424,-428688,-1499784,-4224,-483392,-551208,0,816,-1344,-1537200,-333504,-1374912,-1386176,-556160,0,0,,164032
-240264,-408096,-889200,-4008,-525888,-585480,0,-2688,-1296,-1493280,-374976,-1186680,-1355200,-559320,0,0,,650056
-235752,-393120,-610584,-3888,-523232,-565488,0,-6768,-1536,-1493280,-352512,-1514040,-1339712,-638320,0,0,,258480
-222216,-402480,-758784,-4008,-520576,-542640,0,-5232,-1256,-1529880,-326592,-1546776,-1308736,-543520,0,0,,2184
-200784,-320112,-1535352,-4152,-435584,-476952,0,-4728,-1368,-1354200,-305856,-1227600,-1603008,-568800,0,0,,171488
-203040,-316368,-1606488,-4128,-451520,-485520,0,-5088,-1368,-1317600,-314496,-1137576,-1626240,-578280,0,0,,680016
-253800,-451152,-616512,-4104,-592288,-579768,0,-2928,-1240,-1639680,-373248,-1579512,-1362944,-587760,0,0,,267712
-247032,-432432,-640224,-4032,-515264,-531216,0,-3408,-1528,-1625040,-343872,-1784112,-1401664,-663600,0,0,,2280
-179352,-318240,-1233024,-3936,-398400,-445536,0,-5952,-1344,-1207800,-247104,-1284888,-1409408,-518240,0,0,,179712
-191760,-320112,-1167816,-4056,-454176,-456960,0,-6648,-1416,-1207800,-266112,-1284888,-1448128,-562480,0,0,,708488
-219960,-361296,-1339728,-4056,-454176,-488376,0,-6072,-1488,-1361520,-317952,-1841400,-1812096,-597240,0,0,,280672
-212064,-380016,-1357512,-3912,-467456,-531216,0,-3840,-1304,-1376160,-323136,-1554960,-1726912,-537200,0,0,,792
-248160,-408096,-782496,-4032,-594944,-591192,0,-2280,-1448,-1529880,-350784,-1170312,-1370688,-647800,0,0,,188000
-252672,-432432,-1055184,-4128,-557760,-605472,0,-3336,-1304,-1551840,-349056,-1735008,-1610752,-565640,0,0,,736896
-238008,-441792,-1547208,-4032,-470112,-574056,0,-4344,-1464,-1588440,-331776,-2136024,-1858560,-575120,0,0,,290496
-262824,-447408,-1114464,-4032,-557760,-588336,0,-6456,-1512,-1647000,-350784,-1677720,-1734656,-641480,0,0,,0
-243648,-415584,-1043328,-4080,-547136,-591192,0,-7872,-1240,-1456680,-352512,-1456752,-1548800,-549840,0,0,,193024
-221088,-365040,-1298232,-4056,-467456,-528360,0,-5064,-1448,-1390800,-336960,-1743192,-1409408,-600400,0,0,,767760
-259440,-376272,-984048,-4008,-544480,-554064,0,-3504,-1288,-1529880,-359424,-1726824,-1494592,-578280,0,0,,304432
-301176,-482976,-924768,-4104,-637440,-685440,0,-5760,-1320,-1756800,-400896,-1538592,-1819840,-635160,0,0,,856
-275232,-505440,-1511640,-4152,-592288,-714000,0,-5808,-1448,-1727520,-374976,-1595880,-1796608,-644640,0,0,,200448
-215448,-380016,-1470144,-4104,-525888,-588336,0,-3096,-1272,-1420080,-330048,-1677720,-1424896,-508760,0,0,,795264
-234624,-351936,-705432,-4104,-555104,-522648,0,-3696,-1528,-1420080,-347328,-1546776,-1378432,-613040,0,0,,315040
-253800,-400608,-960336,-4128,-541824,-508368,0,-5664,-1392,-1442040,-335232,-1554960,-1517824,-603560,0,0,,0
-206424,-348192,-1713192,-4128,-448864,-428400,0,-3840,-1312,-1259040,-266112,-1350360,-1556544,-568800,0,0,,210560
-214320,-329472,-1078896,-4056,-517920,-468384,0,-1824,-1496,-1288320,-290304,-949344,-1463616,-628840,0,0,,827160
-267336,-374400,-260832,-4104,-645408,-596904,0,-4728,-1328,-1464000,-361152,-1170312,-1300992,-594080,0,0,,324672
-238008,-327600,-989976,-4296,-515264,-519792,0,-6672,-1488,-1361520,-307584,-1432200,-1355200,-625680,0,0,,920
-197400,-346320,-1298232,-4104,-443552,-448392,0,-2880,-1352,-1281000,-266112,-1309440,-1393920,-543520,0,0,,215296
-245904,-424944,-835848,-3960,-592288,-531216,0,-1872,-1304,-1522560,-343872,-1358544,-1370688,-571960,0,0,,856440
-260568,-374400,-1262664,-4176,-581664,-571200,0,-4896,-1504,-1537200,-354240,-1579512,-1471360,-666760,0,0,,337952
-188376,-308880,-1588704,-4200,-427616,-511224,0,-5232,-1280,-1229760,-266112,-1415832,-1541056,-524560,0,0,,952
-181608,-338832,-1227096,-4104,-443552,-474096,0,-3720,-1456,-1295640,-245376,-1113024,-1587520,-581440,0,0,,225600
-245904,-434304,-752856,-4152,-592288,-562632,0,-2976,-1392,-1683600,-309312,-1374912,-1556544,-632000,0,0,,885720
-266208,-447408,-681720,-4200,-605568,-636888,0,-5880,-1296,-1837320,-335232,-1890504,-1440384,-590920,0,0,,349408
-226728,-327600,-1339728,-4176,-472768,-548352,0,-9480,-1520,-1588440,-300672,-1882320,-1494592,-603560,0,0,,2952
-198528,-312624,-1665768,-4008,-454176,-508368,0,-5424,-1288,-1376160,-293760,-1342176,-1556544,-527720,0,0,,233120
-247032,-462384,-865488,-3960,-584320,-631176,0,2232,-1368,-1668960,-349056,-1284888,-1401664,-647800,0,0,,915000
-260568,-496080,-373464,-4008,-584320,-651168,0,-504,-1352,-1793400,-333504,-1407648,-1184832,-632000,0,0,,361872
-189504,-351936,-1031472,-3984,-435584,-496944,0,-7584,-1280,-1361520,-240192,-1153944,-1262272,-508760,0,0,,1016
-183864,-262080,-1529424,-3912,-438240,-459816,0,-6720,-1504,-1163880,-245376,-1440384,-1695936,-603560,0,0,,443632
-231088,-292032,-1292304,-3984,-560416,-545496,0,-3144,-1256,-1273680,-314496,-2046000,-1773376,-553000,0,0,,443632
-252824,-383760,-1043328,-4152,-600256,-574056,0,-2424,-1352,-1471320,-354240,-1972344,-1432640,-596440,0,0,,443632
-236808,-400608,-1078896,-4080,-579008,-519792,0,-5712,-1384,-1478640,-334632,-1391280,-1246784,-612560,0,0,,443632
-212784,-335088,-1233024,-4080,-562104,-508368,0,-8208,-1224,-1354200,-299592,-1252152,-1386176,-557752,0,0,,443632
-231088,-363168,-1120392,-4200,-551448,-565488,0,-2856,-1456,-1478640,-331128,-1620432,-1517824,-651248,0,0,,443632
-239096,-411840,-784952,-4032,-578088,-585480,0,1968,-1232,-1485960,-352152,-1669536,-1448128,-583544,0,0,,443632
-215072,-361296,-910784,-3960,-570096,-559776,0,-2760,-1296,-1361520,-308352,-1448568,-1493024,-606112,0,0,,443632
-176176,-303264,-1515976,-4152,-460872,-525504,0,-8328,-1416,-1244400,-240024,-1423008,-1477632,-586768,0,0,,443632
-179608,-351936,-1647800,-4080,-450216,-582624,0,-1530408,-1208,-1302960,-254040,-1772928,-1208272,-499720,0,0,,443632
-245960,-460512,-982688,0,-604728,-676872,0,-515592,-1392,-1661640,-320616,-1772928,-1354496,-651248,0,0,,443632
-248248,-426816,-599200,0,-644688,-624352,0,-2479752,-1272,-1647000,-308352,-1555200,-1708512,-593216,0,0,,443632
-215072,-321984,-910784,0,-567432,-547024,0,-2725272,-4008,-1354200,-283824,-1702944,-1577680,-573872,0,0,,443632
-224224,-350488,-1048600,0,-530136,-598576,0,-728376,-4272,-1346880,-294336,-1687392,-1269840,-625456,0,0,,443632
-241384,-419496,-1078560,0,-540792,-615760,0,-867504,-3576,-1526536,-297840,-1485216,-1377584,-535184,0,0,,443632
-255112,-397704,-1492008,0,-578088,-552752,0,-1694088,-4200,-1701832,-334632,-1578528,-1646944,-606112,0,0,,443632
-276848,-399520,-1258320,0,-644688,-595712,0,-736560,-1272,-1694528,-392448,-1796256,-1500720,-599664,0,0,,443632
-287144,-424944,-928760,0,-650016,-655856,0,-1325808,-1280,-1643400,-385440,-1819584,-1500720,-644800,0,0,,128
-242528,-354120,-1521968,0,-508824,-569936,0,-3298152,-1384,-1511928,-311856,-1702944,-1754688,-638352,0,0,,0
-224224,-312352,-1318240,0,-484848,-521248,0,-2160576,-1080,-1446192,-311856,-1594080,-1562288,-502944,0,0,,144
-297440,-366832,-503328,0,-642024,-584256,0,-425568,-1312,-1672616,-392448,-1601856,-1385280,-660920,0,0,,0
-292864,-399520,-1168440,0,-615384,-595712,0,-1653168,-1328,-1694528,-362664,-1757376,-1646944,-635128,0,0,,320
-217360,-383176,-1935416,0,-447552,-558480,0,-2725272,-1264,-1533840,-289080,-1912896,-1777776,-525512,0,0,,168
-260832,-406784,-1126496,0,-532800,-604304,0,-1710456,-1368,-1679920,-360912,-1835136,-1662336,-641576,0,0,,0
-322608,-486688,-563248,0,-684648,-695952,0,-924792,-1224,-1869824,-434496,-1640736,-1654640,-635128,0,0,,184
-277992,-452184,-1060584,0,-588744,-650128,0,-1374912,-1496,-1723744,-364416,-1601856,-1685424,-654472,0,0,,192
-259688,-368648,-1072568,0,-554112,-592848,0,-1481304,-1360,-1526536,-338136,-1772928,-1577680,-596440,0,0,,600
-287144,-379544,-988680,0,-591408,-604304,0,-1694088,-1208,-1533840,-387192,-1695168,-1585376,-602888,0,0,,416
-247104,-381360,-1551928,0,-495504,-544160,0,-2258784,-1456,-1482712,-341640,-1516320,-1623856,-654472,0,0,,216
-218504,-357752,-1575896,0,-514152,-547024,0,-1743192,-1264,-1438888,-306600,-1734048,-1539200,-548080,0,0,,0
-276848,-374096,-844872,0,-626040,-621488,0,-1333992,-1456,-1650704,-373176,-1866240,-1431456,-670592,0,0,,464
-263120,-384992,-982688,0,-519480,-589984,0,-2332440,-1440,-1628792,-350400,-1702944,-1516112,-644800,0,0,,720
-207064,-352304,-1749664,0,-402264,-509792,0,-2856216,-1208,-1431584,-283824,-1617408,-1823952,-515840,0,0,,744
-251680,-346856,-1474032,0,-495504,-538432,0,-1620432,-1416,-1563056,-348648,-1656288,-1762384,-631904,0,0,,768
-305448,-437656,-587216,0,-594072,-650128,0,-515592,-1272,-1811392,-439752,-1757376,-1277536,-628680,0,0,,528
-279136,-466712,-623168,0,-551448,-635808,0,-965712,-1360,-1774872,-395952,-1562976,-1254448,-677040,0,0,,272
-221936,-368648,-1030624,0,-498168,-541296,0,-1350360,-1336,-1424280,-294336,-1189728,-1454544,-638352,0,0,,840
-212784,-363200,-1132488,0,-511488,-549888,0,-1268520,-1232,-1351240,-290832,-1360800,-1516112,-551304,0,0,,864
-227656,-397704,-1492008,0,-452880,-572800,0,-2651616,-1520,-1468104,-303096,-1905120,-1677728,-631904,0,0,,592
-207064,-297824,-1635816,0,-407592,-526976,0,-3715536,-1288,-1205160,-278568,-1842912,-1531504,-554528,0,0,,304
-227656,-314168,-1210384,0,-532800,-584256,0,-1579512,-1304,-1285504,-331128,-1609632,-1292928,-606112,0,0,,0
