F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-158920,-181584,-892944,-4200,-611728,-251920,-1368,-867008,-2608,-928320,-234576,-946176,-1169344,-242400,22,24,,272
-172840,-229696,-953576,-4008,-603424,-318920,-1472,-783104,-2864,-1083040,-243264,-1096704,-1300992,-265024,22,24,,0
-171680,-242112,-992160,-3768,-603424,-326960,-1392,-957904,-2672,-1152664,-263536,-1240064,-1401664,-240784,22,24,,864
-158920,-211072,-843336,-3912,-595120,-289440,-1368,-950912,-2608,-1028888,-259192,-1103872,-1115136,-232704,22,24,,0
-148480,-204864,-738608,-4200,-597888,-297480,-1480,-573344,-2928,-928320,-233128,-1003520,-968000,-263408,22,24,,912
-129920,-226592,-777192,-4128,-617264,-345720,-1376,-538384,-2672,-905112,-221544,-1103872,-1060928,-229472,22,24,,936
-135720,-231248,-777192,-3984,-578512,-326960,-1464,-867008,-2800,-1036624,-233128,-1139712,-1076416,-248864,22,24,,320
-157760,-218832,-727584,-3936,-578512,-302840,-1440,-929936,-2688,-1168136,-246160,-1161216,-1099648,-250480,22,24,,656
-172840,-229696,-788216,-4056,-669856,-375200,-1352,-894976,-2608,-1199080,-266432,-1275904,-1239040,-245632,22,24,,0
-196040,-249872,-859872,-3960,-661552,-434160,-1448,-999856,-2880,-1230024,-286704,-1304576,-1324224,-269872,22,24,,344
-200680,-237456,-848848,-3768,-584048,-383240,-1392,-943920,-2496,-1230024,-280912,-1283072,-1401664,-239168,22,24,,1056
-178640,-217280,-876408,-3984,-570208,-310880,-1424,-908960,-2640,-1222288,-260640,-1268736,-1393920,-255328,22,24,,0
-167040,-220384,-887432,-4224,-584048,-335000,-1352,-985872,-2720,-1183608,-254848,-1218560,-1223552,-252096,22,23,,736
-203000,-251424,-854360,-4104,-644944,-402000,-1320,-943920,-2592,-1268704,-296840,-1268736,-1239040,-239168,22,23,,0
-248240,-270048,-799240,-3912,-736288,-428800,-1488,-839040,-2768,-1446632,-351864,-1361920,-1386176,-273104,22,23,,384
-226200,-259184,-793728,-3912,-683696,-428800,-1392,-797088,-2448,-1415688,-328696,-1268736,-1293248,-239168,22,24,,392
-187920,-232800,-810264,-4008,-578512,-407360,-1392,-901968,-2688,-1268704,-288152,-1146880,-1169344,-244016,22,23,,400
-182120,-223488,-738608,-4080,-603424,-399320,-1416,-1111728,-2752,-1152664,-288152,-1125376,-1200320,-245632,22,23,,408
-190240,-237456,-793728,-4128,-625568,-415400,-1408,-1125712,-2512,-1206816,-295392,-1096704,-1231296,-226240,22,23,,416
-205320,-252976,-931528,-3888,-589584,-412720,-1496,-825056,-2832,-1338328,-286704,-1046528,-1262272,-261792,22,23,,424
-198360,-249872,-837824,-3768,-586816,-393960,-1352,-706192,-2576,-1206816,-257744,-1010688,-1208064,-245632,22,24,,0
-192560,-235904,-760656,-4056,-608960,-415400,-1408,-915952,-2704,-1129456,-253400,-1161216,-1215808,-256944,22,24,,1320
-198360,-242112,-843336,-4056,-639408,-439520,-1472,-1083760,-2800,-1284176,-269328,-1390592,-1417152,-260176,22,23,,448
-182120,-245216,-898456,-3816,-600656,-410040,-1416,-1048800,-2544,-1268704,-263536,-1261568,-1471360,-240784,22,24,,912
-168200,-225040,-870896,-4080,-520384,-361800,-1520,-992864,-2816,-1152664,-249056,-1025024,-1370688,-273104,22,24,,1392
-175160,-231248,-843336,-4272,-542528,-367160,-1368,-1076768,-2624,-1214552,-254848,-1189888,-1386176,-242400,22,24,,472
-197200,-245216,-859872,-4056,-617264,-396640,-1360,-1139696,-2720,-1369272,-275120,-1426432,-1471360,-237552,22,23,,960
-206480,-239008,-821288,-4032,-603424,-415400,-1392,-1104736,-2864,-1415688,-288152,-1369088,-1386176,-260176,22,23,,488
-198360,-248320,-771680,-4152,-572976,-434160,-1360,-1083760,-2544,-1454368,-293944,-1268736,-1239040,-242400,22,23,,0
-205320,-271600,-865384,-4152,-567440,-431480,-1520,-1132704,-2736,-1531728,-283808,-1297408,-1300992,-265024,22,23,,0
-207904,-282464,-865384,-4080,-548064,-426120,-1392,-1111728,-2592,-1485312,-264984,-1247232,-1347456,-242400,22,23,,0
-192720,-271600,-788216,-3984,-525920,-420760,-1352,-964896,-2672,-1438896,-270776,-1082368,-1192576,-247200,22,23,,0
-182208,-242112,-859872,-4152,-503776,-410040,-1472,-1041808,-2896,-1407952,-263536,-1046528,-1161600,-262032,22,23,,0
-191552,-223488,-959088,-4320,-516336,-415400,-1400,-1335472,-2608,-1346064,-243152,-1161216,-1339712,-232368,22,23,,0
-211408,-225040,-942552,-4032,-563528,-418080,-2880,-1258560,-2752,-1322856,-262080,-1218560,-1440384,-262032,22,24,,0
-195056,-203312,-876408,-3672,-549648,-393960,-2784,-922944,-2592,-1206816,-275184,-1046528,-1231296,-257088,22,23,,0
-163520,-173824,-843336,-3888,-491352,-343040,-2864,-776112,-2656,-1129456,-250432,-817152,-1115136,-253792,22,23,,0
-162352,-170720,-700024,-4296,-491352,-305520,-2976,-790096,-2864,-1075304,-219856,-852992,-1208064,-262032,22,23,,0
-156512,-173824,-644904,-4224,-516336,-294800,-2672,-1011520,-2464,-967000,-215488,-1125376,-1208064,-227424,22,23,,0
-158848,-184688,-881920,0,-508008,-310880,-2832,-1192896,-2736,-1144928,-238784,-1290240,-1208064,-258736,22,23,,0
-165856,-201760,-909480,0,-510784,-343040,-2848,-941760,-2704,-1284176,-241696,-1125376,-1184832,-253792,22,23,,0
-154176,-189344,-738608,0,-516336,-348400,-2784,-802240,-2544,-1044360,-209664,-967680,-1099648,-243904,22,23,,0
-140160,-178480,-733096,0,-502456,-316240,-2864,-976640,-2752,-858696,-186368,-996352,-1037696,-266976,22,23,,0
-144832,-186240,-727584,0,-505232,-337680,-2720,-1088256,-2544,-886880,-205296,-1075200,-1053184,-235664,22,23,,0
-161184,-189344,-782704,0,-521888,-390112,-2912,-1116160,-2784,-987136,-240240,-1111040,-1223552,-258736,22,23,,0
-150672,-186240,-931528,0,-510784,-366064,-2832,-1004544,-3936,-1010272,-238784,-1060864,-1339712,-252144,22,23,,0
-146000,-196560,-898456,0,-499680,-352704,-2736,-795264,-3720,-1056544,-243152,-1053696,-1308736,-238960,22,23,,0
-175200,-198120,-733096,0,-516336,-400800,-2960,-920832,-4176,-1125952,-266448,-1075200,-1192576,-278512,22,23,,625968
-182208,-184080,-744120,0,-524664,-400800,-2752,-1199872,-3792,-1064256,-250432,-1089536,-1177088,-253792,22,23,,217792
-157680,-176280,-865384,0,-496904,-363392,-2848,-1144064,-4200,-1087392,-219856,-1218560,-1285504,-260384,22,23,,1328
-148336,-184080,-859872,0,-510784,-390112,-2864,-1032448,-4224,-1210784,-224224,-1318912,-1270016,-253792,21,23,,129024
-183376,-216840,-810264,0,-594064,-443552,-2832,-1067328,-3768,-1272480,-250432,-1268736,-1200320,-238960,21,23,,656200
-216080,-234000,-881920,0,-635704,-464928,-3024,-1074304,-4176,-1210784,-276640,-1247232,-1324224,-273568,21,23,,229104
-199728,-212160,-914992,0,-644032,-483632,-2784,-1213824,-4032,-1064256,-297024,-1240064,-1316480,-255440,21,23,,1392
-178704,-182520,-848848,0,-677344,-483632,-2928,-1178944,-4248,-933152,-295568,-1003520,-1099648,-270272,22,23,,136576
-164688,-180960,-832312,0,-649584,-459584,-2928,-899904,-4104,-863744,-267904,-896000,-1084160,-260384,22,23,,686368
-157680,-207480,-815776,0,-605168,-483632,-2688,-746432,-3720,-979424,-262080,-960512,-1146112,-232368,22,23,,239040
-182208,-238680,-744120,0,-649584,-531728,-2944,-753408,-4200,-1164512,-288288,-931840,-1029952,-271920,22,23,,2184
-174032,-254280,-777192,0,-646808,-534400,-2864,-934784,-3864,-1133664,-283920,-1089536,-1029952,-258736,22,23,,143520
-148336,-237120,-826800,0,-574632,-502336,-2960,-1255680,-3936,-1087392,-257712,-1390592,-1262272,-262032,22,23,,717960
-153008,-229320,-815776,0,-560752,-521040,-2976,-1234752,-4152,-1218496,-247520,-1318912,-1362944,-266976,22,23,,249664
-174032,-271440,-870896,0,-605168,-587840,-2768,-1039424,-3912,-1403584,-251888,-1218560,-1324224,-248848,22,23,,760
-189216,-294840,-881920,0,-605168,-571808,-2992,-1262656,-4224,-1465280,-257712,-1361920,-1362944,-281808,22,23,,147456
-164688,-241800,-749632,0,-538544,-475616,-2880,-1332416,-3696,-1195360,-234416,-1225728,-1277760,-257088,22,23,,750392
-147168,-190320,-733096,0,-505232,-443552,-2928,-1081280,-3768,-1041120,-216944,-1017856,-1153856,-255440,22,23,,262640
-169360,-198120,-777192,0,-532992,-467600,-2896,-1178944,-4224,-1156800,-225680,-1182720,-1177088,-262032,22,23,,0
-156512,-187200,-683488,0,-491352,-438208,-2544,-1130112,-3888,-1110528,-211120,-1175552,-1084160,-215888,22,23,,153600
-131984,-160680,-644904,0,-410848,-379424,-2832,-830144,-4128,-1056544,-192192,-1046528,-1060928,-238960,22,23,,781336
-156512,-199680,-711048,0,-433056,-411488,-2880,-1067328,-3840,-1233920,-199472,-1275904,-1293248,-242256,22,23,,271728
-191552,-234000,-755144,0,-474696,-451568,-2816,-1374272,-3936,-1419008,-215488,-1419264,-1393920,-252144,22,23,,0
-167024,-184080,-705536,0,-374760,-368736,-2912,-1067328,-4176,-1272480,-170352,-1103872,-1262272,-260384,21,23,,160576
-119136,-129480,-666952,0,-269272,-240480,-2816,-781312,-3720,-1017984,-99008,-989184,-1215808,-219184,21,24,,812280
-134320,-145080,-766168,0,-308136,-208416,-2976,-1074304,-4272,-1133664,-93184,-1168384,-1300992,-248848,21,24,,281536
-175200,-187200,-799240,0,-380312,-261856,-2816,-1471936,-4104,-1411296,-128128,-1053696,-1285504,-242256,21,24,,1712
-179872,-207480,-777192,0,-316464,-261856,-2752,-1388224,-3888,-1449856,-120848,-1032192,-1262272,-224128,21,24,,166752
-157680,-204360,-766168,0,-235960,-211088,-2896,-1032448,-4104,-1272480,-84448,-1333248,-1293248,-243904,21,24,,841480
-148336,-185640,-683488,0,-294256,-213760,-2752,-997568,-3672,-1110528,-77168,-1361920,-1192576,-230720,22,23,,293920
-142496,-180960,-760656,0,-227632,-259184,-3008,-1290560,-4152,-1118240,-53872,-1232896,-1300992,-257088,21,23,,0
-99280,-198120,-975624,0,44416,-248496,-2848,-1402176,-3984,-1033408,42224,-1311744,-1572032,-220832,22,23,,172928
-72416,-184080,-948064,0,149904,-197728,-2688,-1297536,-3672,-894592,78624,-1347584,-1510080,-196112,22,23,,872360
-100448,-140400,-738608,0,19432,-187040,-2928,-1318464,-4128,-863744,21840,-1261568,-1355200,-245552,22,23,,303696
-108624,-154440,-694512,0,-41640,-195056,-2784,-1262656,-3840,-840608,39312,-1275904,-1386176,-237312,22,23,,920
-92272,-190320,-821288,0,-8328,-171008,-2896,-1081280,-4080,-871456,106288,-1354752,-1471360,-250496,22,23,,180032
-109792,-166920,-793728,0,-36088,-149632,-2800,-1151040,-4008,-948576,82992,-1404928,-1393920,-240608,22,23,,902304
-141328,-151320,-738608,0,-105488,-171008,-2656,-1332416,-3888,-1071968,17472,-1404928,-1355200,-227424,22,23,,314352
-136656,-176280,-810264,0,-138800,-200400,-2944,-1290560,-4368,-1149088,8736,-1376256,-1417152,-260384,22,23,,952
-109792,-193440,-854360,0,-144352,-237808,-2832,-1297536,-3816,-1079680,8736,-1297408,-1370688,-232368,22,23,,187200
-127312,-216840,-920504,0,-180440,-288576,-2928,-1262656,-3888,-1172224,-45136,-1204224,-1331968,-238960,22,23,,933152
-182208,-254280,-953576,0,-266496,-339344,-2864,-1192896,-4008,-1372736,-100464,-1361920,-1448128,-245552,22,23,,325008
-198560,-249600,-848848,0,-302584,-344688,-2720,-1325440,-3912,-1303328,-109200,-1512448,-1603008,-242256,22,23,,984
-176368,-223080,-793728,0,-244288,-312624,-2944,-1332416,-4272,-1110528,-103376,-1361920,-1494592,-265328,22,23,,193440
-153008,-237120,-854360,0,-247064,-352704,-2768,-1325440,-3672,-1095104,-126672,-1268736,-1339712,-220832,22,23,,967000
-167024,-271440,-898456,0,-330344,-451568,-2896,-1444032,-3768,-1218496,-152880,-1433600,-1541056,-235664,22,23,,335664
-200896,-294840,-881920,0,-369208,-488976,-2944,-1395200,-4080,-1341888,-157248,-1598464,-1765632,-262032,22,23,,0
-204400,-277680,-881920,0,-358104,-454240,-2752,-1262656,-4008,-1380448,-179088,-1533952,-1603008,-245552,22,23,,367472
-183168,-237120,-832312,0,-360880,-400800,-2944,-1185920,-4392,-1287904,-212576,-1225728,-1300992,-270272,22,23,,367472
-153216,-232440,-749632,0,-360880,-416832,-2736,-1088256,-3864,-1203072,-199472,-1053696,-1262272,-236160,22,23,,367472
-144000,-246480,-749632,0,-341448,-470272,-2736,-1116160,-3912,-1295616,-166520,-1261568,-1386176,-239440,22,23,,367472
-154368,-243360,-749632,0,-353760,-488976,-2800,-1290560,-4152,-1280192,-162176,-1347584,-1308736,-264040,22,23,,367472
-160128,-238680,-733096,0,-410040,-478288,-1352,-1360320,-3744,-1087392,-182448,-1175552,-1169344,-242720,21,23,,367472
-162432,-235560,-757336,0,-415400,-451568,-1512,-1283584,-4104,-1048832,-199824,-1168384,-1277760,-264040,22,23,,367472
-156672,-209040,-796032,0,-375200,-406144,-1416,-1109184,-3864,-1071968,-182448,-1146880,-1397592,-242720,22,23,,367472
-170496,-218400,-856840,0,-375200,-422176,-1384,-1039424,-3912,-1179936,-188240,-1089536,-1326528,-246000,21,23,,367472
-200448,-288600,-818144,0,-410040,-496992,-1456,-1153680,-4032,-1341888,-238920,-1247232,-1342320,-257480,21,23,,367472
-188928,-288600,-729696,0,-423440,-494320,-1408,-1272544,-3576,-1257056,-256296,-1304576,-1326528,-226320,21,23,,367472
-177408,-235560,-796032,0,-444880,-452920,-1536,-1356448,-4200,-1164512,-230232,-1168384,-1271256,-264040,21,23,,367472
-190080,-254280,-862368,0,-490440,-498480,-1440,-1307504,-1352,-1241632,-218648,-1075200,-1318632,-254200,21,23,,367472
-194688,-280912,-818144,0,-503840,-530640,-1368,-1118720,-1328,-1349600,-243264,-1039360,-1373904,-241080,21,23,,367472
-196992,-242112,-735224,0,-490440,-463640,-1472,-985872,-1456,-1438896,-260640,-1118208,-1334424,-264040,21,23,,367472
-201600,-242112,-735224,0,-506520,-430272,-1408,-1034816,-1304,-1485312,-259192,-1290240,-1294944,-252560,21,23,,367472
-182016,-271600,-928704,0,-495800,-467456,-1424,-1307504,-2768,-1415688,-250504,-1254400,-1373904,-262400,21,23,,367472
-155520,-246768,-950816,0,-471680,-478080,-1384,-1412384,-2704,-1253232,-241816,-1046528,-1310736,-236160,21,23,,256
-185472,-234352,-685472,0,-541360,-488704,-1424,-1153680,-2672,-1284176,-263536,-1039360,-1137024,-252560,21,23,,0
-215424,-266944,-580440,0,-603000,-525888,-1488,-1020832,-2832,-1338328,-279464,-1032192,-1081752,-285360,21,23,,432
-188928,-284016,-691000,0,-554760,-565728,-1352,-1132704,-2480,-1268704,-276568,-1010688,-1097544,-236160,21,23,,152
-187776,-291776,-773920,0,-501160,-573696,-1440,-1195632,-2704,-1384744,-288152,-1225728,-1239672,-250920,21,23,,480
-91640,-100776,-371008,-3912,-65280,-648848,-2800,-924440,-4152,-613360,-146672,-623784,-624024,-347256,22,24,,624
-60320,-45968,-394944,-3768,16320,-548792,-2640,-550080,-3360,-508640,-88992,-544824,-685656,-270088,22,24,,648
-71920,-51272,-341088,-4008,-10880,-497248,-3040,-275040,-3864,-673200,-82400,-560616,-693360,-359128,22,24,,448
-84680,-77792,-239360,-4152,10880,-518472,-2736,-466040,-3672,-710600,-92288,-639576,-654840,-320544,22,24,,696
-45240,-49504,-227392,-4032,182240,-488152,-2560,-618840,-3840,-478720,-31312,-568512,-500760,-281960,22,24,,720
-15080,12376,-329120,-3984,315520,-339584,-2880,-511880,-4344,-306680,56032,-465864,-462240,-317576,22,24,,0
3480,42432,-281248,-4080,345440,-227400,-2656,-244480,-3336,-149600,102176,-347424,-462240,-231504,22,24,,0
27840,60112,-131648,-4176,443360,-175856,-2912,-152800,-3912,-37400,151616,-260568,-292752,-278992,22,24,,528
53360,97240,-77792,-4080,609280,-75800,-2752,-420200,-3840,112200,237312,-331632,-115560,-243376,22,23,,272
48720,121992,-161568,-4056,671840,39416,-2640,-603560,-3696,142120,285104,-521136,-285048,-222600,22,23,,840
12760,121992,-191488,-4152,620160,54576,-2896,-534800,-4368,0,257088,-544824,-469944,-305704,22,23,,864
10440,95472,-191488,-4104,557600,42448,-2512,-511880,-3408,-44880,214240,-465864,-362088,-234472,22,23,,296
34800,109616,-263296,-4176,530400,178888,-2752,-550080,-3696,29920,225776,-497448,-285048,-276024,22,24,,912
53360,183872,-269280,-4128,484160,388096,-2768,-382000,-3840,201960,276864,-505344,-354384,-264152,22,24,,624
42920,206856,-269280,-3936,421600,409320,-2672,-137520,-3624,231880,265328,-379008,-439128,-258216,22,24,,960
20880,153816,-227392,-3936,402560,236496,-2896,-229200,-4152,104720,191168,-331632,-369792,-338352,22,24,,0
44080,146744,-137632,-4008,432480,139472,-2448,-504240,-3408,224400,194464,-331632,-215712,-213696,22,24,,0
56840,160888,-251328,-4032,456960,130376,-2640,-450760,-3840,269280,227424,-300048,-408312,-228536,22,24,,1032
30160,118456,-341088,-3960,378080,54576,-2752,-404920,-3864,142120,163152,-355320,-662544,-273056,22,24,,704
16240,77792,-335104,-3936,266560,-39416,-2656,-565360,-3336,97240,69216,-418488,-516168,-246344,22,24,,360
11600,60112,-394944,-4032,217600,-106120,-2960,-374360,-3984,7480,46144,-315840,-400608,-308672,22,24,,0
8120,44200,-311168,-4104,176800,-157664,-2560,-129880,-3552,-7480,42848,-205296,-377496,-258216,22,24,,1128
-4640,47736,-161568,-4104,160480,-163728,-2608,-282680,-4128,82280,16480,-300048,-254232,-296800,22,24,,1152
-18560,58344,-209440,-3984,176800,-142504,-2704,-435480,-4128,119680,0,-434280,-238824,-299768,23,24,,392
-22040,58344,-293216,-3960,141440,-142504,-2544,-511880,-3168,59840,-3296,-473760,-369792,-237440,23,24,,0
-18560,47736,-347072,-4152,92480,-191016,-2832,-672320,-3888,-52360,-24720,-473760,-423720,-296800,23,24,,408
-18560,-12376,-394944,-4152,76160,-303200,-2544,-679960,-3576,-149600,-65920,-481656,-408312,-240408,23,24,,1248
-45240,-61880,-382976,-4080,-2720,-363840,-2736,-657040,-3888,-359040,-105472,-552720,-485352,-305704,23,24,,424
-53360,-31824,-311168,-4104,-84320,-324424,-2912,-733440,-4128,-403920,-80752,-560616,-431424,-332416,23,24,,0
-41760,-5304,-359040,-4032,-70720,-300168,-2560,-618840,-3456,-284240,-59328,-418488,-362088,-222600,23,24,,440
-67280,-28288,-388960,-4104,-46240,-327456,-2832,-542440,-4272,-426360,-110416,-276360,-423720,-314608,23,24,,448
-83520,-93704,-239360,-4056,-68000,-412352,-2640,-702880,-3888,-613360,-133488,-355320,-323568,-296800,23,24,,912
-68440,-97240,-293216,-4080,-65280,-436608,-2736,-588280,-3864,-613360,-125248,-497448,-308160,-293832,23,24,,0
-62640,-31824,-484704,-4104,-54400,-360808,-2864,-397280,-4200,-441320,-153264,-473760,-462240,-314608,23,24,,0
-70760,-19448,-400928,-4008,-106080,-318360,-2464,-496600,-3600,-314160,-161504,-379008,-369792,-258216,23,24,,0
-91640,-28288,-233376,-4056,-163200,-336552,-2784,-427840,-4368,-403920,-143376,-260568,-208008,-362096,23,24,,488
-89320,-24752,-239360,-4128,-155040,-379000,-2656,-351440,-3768,-448800,-138432,-205296,-246528,-311640,24,24,,0
-70760,-35360,-323136,-4032,-97920,-421448,-2720,-611200,-3504,-486200,-146672,-284256,-315864,-261184,24,24,,1512
-63504,-38896,-281248,-3912,-68000,-421448,-2960,-664680,-4128,-493680,-120304,-284256,-254232,-323512,24,24,,1512
-64680,-22984,-233376,-4032,-111520,-421448,-2528,-397280,-3576,-418880,-103824,-276360,-177192,-289560,24,24,,1512
-87024,-47736,-353056,-4176,-160480,-466928,-2784,-397280,-4224,-508640,-141984,-457968,-338976,-362712,24,24,,1512
-89376,-65416,-454784,-4056,-166408,-500280,-2672,-733440,-3888,-508640,-159936,-647472,-546984,-323088,24,24,,1512
-83496,-60112,-394944,-4104,-185504,-518472,-1312,-794560,-3576,-403920,-155040,-623784,-516168,-292608,24,24,,1512
-88200,-90168,-360000,-4248,-190960,-545760,-1448,-504240,-4152,-426360,-141984,-497448,-385200,-341376,24,24,,1512
-69384,-91936,-450000,-4104,-158224,-551824,-1280,-443120,-3600,-478720,-120768,-450072,-361336,-277368,24,24,,1512
-72912,-65416,-450000,-4080,-180048,-515440,-1432,-588280,-4176,-605880,-137088,-496944,-476656,-368808,24,24,,1512
-79968,-58344,-264000,-4128,-226424,-472992,-1424,-564176,-3936,-531080,-145248,-473280,-330584,-335280,24,24,,1512
-56448,-5304,-246000,-2704,-188232,-397192,-1312,-449816,-3600,-216920,-132192,-331296,-138384,-268224,24,25,,1512
-57624,51272,-348000,-2672,-158224,-340816,-1376,-411696,-4200,-157080,-148512,-236640,-261392,-338328,24,24,,1512
-65856,8840,-246000,-2688,-174592,-375184,-1256,-419320,0,-306680,-155040,-189312,-184512,-280416,24,24,,1512
-56448,-42432,-252000,-2768,-180048,-366592,-1440,-548928,0,-388960,-122400,-260304,-53816,-329184,24,24,,1512
-51744,-33592,-378000,-2752,-226424,-355136,-1392,-564176,0,-312480,-104448,-386512,-322896,-329184,24,24,,1512
-55272,-19448,-438000,-2720,-267344,-367616,-1280,-465064,0,-282720,-130560,-418064,-622728,-289560,24,24,,1512
-50568,-5304,-498000,-2688,-248248,-393464,-1456,-564176,-4392,-290160,-161568,-433840,-591976,-356616,24,24,,1512
-41160,-22880,-438000,-2672,-245520,-445160,-1304,-625168,-3552,-193440,-156672,-441728,-338272,-271272,24,24,,1512
-52920,-75680,-318000,-2752,-240064,-456648,-1424,-404072,-3720,-267840,-125664,-394400,-261392,-301752,24,24,,602640
-39984,-77440,-282000,-2784,-212784,-413568,-1424,-350704,-3864,-252960,-102816,-370736,-269080,-310896,24,24,,234192
-17640,-45760,-276000,-2768,-223696,-425056,-1256,-579424,-3648,-14880,-114240,-425952,-192200,-262128,24,24,,1992
-43512,-54560,-282000,-2784,-261888,-471008,-1400,-609920,-4440,-66960,-133824,-481168,-207576,-350520,24,24,,148512
-52920,-35200,-282000,-2656,-275528,-425056,-1280,-510808,-3528,-200880,-148512,-481168,-253704,-277368,24,24,,633080
-41160,12320,-270000,-2640,-261888,-324536,-1344,-465064,-3672,-200880,-169728,-489056,-276768,-289560,24,24,,244928
-44688,-17600,-228000,-2736,-272800,-307304,-1368,-365952,-4152,-186000,-164832,-473280,-246016,-338328,24,24,,0
-23520,-40480,-228000,-2752,-267344,-310176,-1272,-312584,-3720,-104160,-119136,-347072,-176824,-289560,23,24,,155584
0,0,-252000,-2752,-196416,-264224,-1440,-358328,-4344,-37200,-78336,-173536,-138384,-329184,23,24,,662160
-1176,5280,-174000,-2736,-185504,-290072,-1264,-503184,-3840,0,-68544,-236640,-115320,-252984,23,24,,257040
-10584,-36960,-120000,-2768,-245520,-364744,-1288,-625168,-3984,-52080,-65280,-489056,-176824,-280416,23,24,,728
2352,-45760,-198000,-2752,-242792,-330280,-1392,-602296,-4152,14880,-32640,-544272,-253704,-310896,23,24,,164128
17640,-12320,-228000,-2736,-218240,-295816,-1320,-533680,-3288,193440,-14688,-386512,-169136,-228600,23,24,,691920
-11760,31680,-156000,-2816,-240064,-310176,-1504,-388824,-3912,81840,-60384,-276080,-76880,-316992,23,24,,269216
-34104,28160,-174000,-2800,-253704,-304432,-1336,-274464,-3696,-104160,-104448,-276080,-192200,-289560,23,24,,2280
-41160,-1760,-330000,-2704,-253704,-301560,-1272,-396448,-3936,-193440,-107712,-299744,-392088,-289560,22,24,,169728
-48216,5280,-324000,-2736,-231880,-327408,-1392,-510808,-4248,-163680,-81600,-307632,-338272,-335280,22,24,,720128
-42336,-1760,-222000,-2768,-253704,-359000,-1312,-396448,-3168,-141360,-71808,-362848,-238328,-246888,22,24,,279888
-70560,-54560,-324000,-2656,-379192,-396336,-1448,-373576,-3912,-305040,-140352,-473280,-492032,-323088,22,24,,0
-85848,-73920,-396000,-2624,-414656,-407824,-1296,-632792,-3888,-245520,-190944,-520608,-615040,-316992,22,24,,176000
-61152,-42240,-324000,-2768,-332816,-373360,-1264,-693784,-3792,-119040,-151776,-441728,-361336,-301752,22,24,,750632
-48216,-21120,-258000,-2800,-319176,-341768,-1424,-426944,-4296,-141360,-109344,-276080,-192200,-341376,22,24,,292944
-43512,-10560,-324000,-2688,-362824,-298688,-1240,-373576,-3480,-37200,-128928,-157760,-207576,-246888,22,24,,824
-44688,17600,-522000,-2720,-349184,-246992,-1360,-609920,-3984,44640,-124032,-299744,-399776,-301752,22,24,,183040
-41160,19360,-516000,-2752,-324632,-264224,-1336,-625168,-3840,14880,-81600,-489056,-561224,-298704,22,24,,782040
-47040,-17600,-342000,-2720,-360096,-295816,-1304,-419320,-3552,-59520,-99552,-473280,-468968,-292608,22,24,,304432
-67032,-33440,-246000,-2752,-414656,-315920,-1464,-396448,-4008,-119040,-138720,-433840,-284456,-356616,22,24,,2568
-69384,-31680,-264000,-2720,-441936,-359000,-1328,-465064,-3456,-89280,-141984,-473280,-276768,-277368,22,24,,190080
-77616,-22880,-318000,-2768,-436480,-350384,-1376,-373576,-4080,-171120,-164832,-528496,-438216,-350520,22,24,,811832
-79968,8800,-258000,-2800,-401016,-287200,-1304,-381200,-3816,-178560,-169728,-449616,-307520,-326136,22,24,,313280
-57624,36960,-270000,-2768,-332816,-246992,-1328,-518432,-3432,-22320,-124032,-331296,-123008,-246888,22,24,,0
-50568,35200,-348000,-2768,-330088,-229760,-1528,-442192,-4224,-14880,-112608,-362848,-253704,-313944,23,24,,199808
-56448,17600,-216000,-2736,-411928,-255608,-1256,-205848,-3600,-111600,-145248,-402288,-238328,-271272,23,24,,839816
-69384,-10560,-174000,-2704,-439208,-313048,-1296,-198224,-4104,-319920,-184416,-354960,-215264,-326136,23,24,,324672
-74088,-58080,-306000,-2640,-406472,-361872,-1408,-579424,-4200,-468720,-205632,-473280,-422840,-310896,23,24,,920
-70560,-91520,-348000,-2672,-433752,-393464,-1336,-800520,-3480,-453840,-194208,-654704,-522784,-249936,23,24,,204160
-68208,-77440,-348000,-2784,-444664,-384848,-1432,-564176,-4176,-394320,-169728,-560048,-438216,-344424,23,24,,871416
-61152,-61600,-300000,-2784,-433752,-361872,-1304,-442192,-3696,-275280,-156672,-449616,-369024,-286512,23,24,,336064
-75264,-59840,-240000,-2720,-482856,-353256,-1384,-686160,-3888,-260400,-182784,-496944,-415152,-313944,23,24,,1904
-68208,-36960,-276000,-2656,-480128,-321664,-1376,-770024,-4032,-208320,-189312,-425952,-345960,-316992,23,24,,214080
-44688,-7040,-318000,-2656,-425568,-295816,-1256,-457440,-3552,-171120,-158304,-378624,-238328,-243840,23,24,,899272
-77616,-21120,-270000,-2768,-461032,-287200,-1432,-274464,-4248,-364560,-172992,-473280,-376712,-338328,23,24,,350384
-104664,-61600,-252000,-2752,-504680,-307304,-1280,-465064,-3648,-372000,-207264,-512720,-499720,-280416,23,24,,2952
-75264,-54560,-300000,-2656,-452848,-330280,-1368,-495560,-3864,-200880,-179520,-481168,-399776,-280416,23,24,,218240
-34104,-12320,-300000,-2656,-414656,-301560,-1440,-358328,-4200,-74400,-156672,-449616,-322896,-316992,23,24,,930000
-21168,8800,-372000,-2704,-458304,-261352,-1272,-533680,-3696,-44640,-208896,-473280,-438216,-243840,23,24,,361872
