F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-293216,-329472,-767200,-4200,-461760,-431200,-2912,-1213616,-1456,-1395456,-149968,-869976,-1384000,-5824,0,0,,380488
-253216,-307296,-683904,-3984,-444288,-413952,-2736,-1153536,-1304,-1289280,-148320,-714864,-1280000,-5504,0,0,,380488
-236160,-226512,-705824,-4032,-361920,-354816,-3008,-1027368,-1360,-1152768,-123600,-539520,-1208000,-1416,0,0,,380488
-246656,-228096,-815424,-4224,-359424,-359744,-2880,-1039384,-1368,-1221024,-118320,-627192,-1328000,-1376,0,0,,380488
-251904,-250272,-854880,-4248,-413160,-381920,-2704,-1165552,-1328,-1296864,-124032,-795792,-1464000,-1400,0,0,,380488
-229600,-228096,-793504,-4320,-413160,-362208,-2944,-1201600,-1440,-1243776,-120768,-836256,-1392000,-1480,0,0,,380488
-216480,-250272,-755424,-4392,-403144,-391776,-2784,-1201600,-1336,-1258944,-122400,-802536,-1240000,-1264,0,0,,380488
-237472,-293040,-825696,-4152,-425680,-418880,-2832,-1231640,-1352,-1418208,-133824,-843000,-1330656,-1376,0,0,,380488
-258464,-289872,-869616,-3864,-428184,-401632,-2784,-1231640,-1344,-1471296,-142800,-880320,-1474944,-1416,0,0,,380488
-253216,-270864,-860832,-4032,-390624,-406560,-2752,-1146000,-1320,-1387872,-144432,-853440,-1394784,-1328,0,0,,380488
-236160,-256608,-860832,-4416,-380608,-406560,-3024,-1074000,-1432,-1228608,-130560,-806400,-1322640,-1456,0,0,,380488
-273240,-448000,-1695488,0,-648208,-998448,-1184,-728336,0,-1995024,-523200,-1337600,-1620848,67800,0,0,,279072
-291600,-456000,-1197152,0,-709456,-982080,-1264,-1501264,0,-2017440,-605168,-1185600,-1636896,-16272,0,0,,0
-302400,-435200,-1031040,0,-691592,-946616,-1256,-1627608,0,-2047328,-603424,-1109600,-1548632,-16272,0,0,,168896
-287280,-393600,-962304,0,-638000,-932976,-1184,-854680,0,-2032384,-519712,-1299600,-1420248,65088,0,0,,785400
-311040,-446400,-1111232,0,-668624,-987536,-1360,-587128,0,-2293904,-533664,-1542800,-1612824,-32544,0,0,,290864
-302400,-456000,-1764224,0,-663520,-976624,-1160,-1478968,0,-2241600,-556336,-1474400,-1917736,51528,0,0,,856
-294840,-452800,-1758496,0,-638000,-976624,-1328,-817520,0,-2211712,-554592,-1512400,-2030072,2712,0,0,,175392
-335880,-556800,-882112,0,-727320,-1050280,-1336,505376,0,-2443344,-613888,-1831600,-2014024,-43392,0,0,,813576
-343440,-564800,-864928,0,-770704,-1072104,-1104,-839816,0,-2361152,-655744,-1846800,-1981928,18984,0,0,,300080
-332640,-457600,-1512192,0,-696696,-1066648,-1344,-2095824,0,-2159408,-627840,-1702400,-2022048,-62376,0,0,,0
-303480,-478400,-1403360,0,-627792,-1066648,-1216,-386464,0,-2151936,-580752,-1755600,-1957856,10848,0,0,,179200
-277560,-510400,-1128416,0,-648208,-987536,-1296,141208,0,-2151936,-540640,-1732800,-1893664,-37968,0,0,,842528
-285120,-424000,-1351808,0,-709456,-943888,-1384,-1464104,0,-1935248,-504016,-1732800,-1821448,-70512,0,0,,310992
-292680,-430400,-1466368,0,-699248,-1014816,-1200,-1233712,0,-1912832,-509248,-1748000,-1685040,18984,0,0,,1840
-328320,-531200,-1368992,0,-742632,-1121208,-1376,-624288,0,-2331264,-606912,-1580800,-1925760,-100344,0,0,,185600
-380160,-592000,-1632480,0,-949344,-1282160,-1232,-1962048,0,-2674976,-718528,-1945600,-2334984,-67800,0,0,,873288
-402840,-660800,-2113632,0,-1053976,-1421288,-1312,-2370808,0,-2943968,-767360,-2652400,-2615824,-70512,0,0,,322848
-383400,-729600,-2021984,0,-944240,-1443112,-1424,-1085072,0,-3085936,-742944,-2629600,-2615824,-105768,0,0,,1904
-379080,-713600,-1558016,0,-913616,-1424016,-1208,-1033048,0,-2943968,-725504,-2325600,-2399176,-59664,0,0,,192960
-412560,-609600,-1569472,0,-987624,-1358544,-1424,-2259328,0,-2779584,-741200,-2462400,-2375104,-187128,0,0,,902176
-402840,-585600,-1895968,0,-990176,-1342176,-1328,-2326216,0,-2734752,-753408,-2584000,-2294864,-100344,0,0,,333792
-368280,-665600,-2107904,0,-908512,-1394008,-1312,-1583016,0,-2824416,-735968,-2226800,-2238696,-40680,0,0,,984
-366120,-646400,-1878784,0,-900856,-1284888,-1448,-1501264,0,-2787056,-688880,-2029200,-2519536,-122040,0,0,,200384
-380160,-590400,-1483552,0,-1025904,-1279432,-1280,-1486400,0,-2577840,-723760,-2325600,-2623848,-86784,0,0,,933000
-367200,-608000,-1432000,0,-997832,-1399464,-1472,-1620176,0,-2540480,-742944,-2196400,-2270792,-157296,0,0,,343728
-332640,-584000,-1580928,0,-875336,-1243968,-1352,-2103256,0,-2435872,-643536,-1839200,-2062168,-81360,0,0,,3048
-343440,-536000,-2039168,0,-982520,-1006632,-1304,-1568152,0,-2413456,-634816,-2082400,-2182528,-78648,0,0,,380800
-370656,-568000,-2044896,0,-1110120,-1031184,-1504,-393896,0,-2660032,-720272,-2394000,-2054144,-195264,0,0,,380800
-345312,-568000,-1323168,0,-1008040,-1104840,-1320,-460784,0,-2585312,-697600,-2105200,-2038096,-77280,0,0,,380800
-309408,-480000,-1300256,0,-923824,-990264,-1488,-1947184,0,-2264016,-654728,-1748000,-2222648,-123648,0,0,,380800
-327360,-491200,-1684032,0,-984528,-957528,-1400,-2021504,0,-2189296,-681488,-1808800,-2070192,-123648,0,0,,380800
-354816,-540800,-1363264,0,-969264,-1006632,-2528,-862112,0,-2338736,-708248,-1945600,-1941808,-92736,0,0,,380800
-330528,-494400,-1374728,0,-862416,-990264,-2944,-936432,0,-2346208,-683272,-1846800,-1965880,-149408,0,0,,380800
-294624,-491200,-1639320,0,-857328,-1014816,-2640,-1397216,0,-2293904,-654728,-1694800,-49464,-43792,0,0,,380800
-325248,-536000,-1403488,0,-895488,-1014816,-2912,-1144528,0,-2465760,-663648,-1946304,-52488,-105616,0,0,,380800
-337920,-504000,-1219424,0,-875136,-962984,-2816,-1071056,0,-2368624,-642240,-2087568,-52272,-121072,0,0,,380800
-295680,-449600,-1386232,-4008,-816624,-911152,-2560,-1013824,0,-2054800,-595856,-1812888,-42552,-79856,0,0,,380800
-285120,-443200,-1748608,-4032,-765744,-867504,-3008,-564144,0,-2039856,-602992,-1632384,-49896,-162288,0,0,,380800
-308352,-441600,-1535784,-4032,-808992,-848408,-2576,-1757840,0,-2107104,-626184,-1569600,-55296,-59248,0,0,,380800
-346368,-460560,-897312,-4128,-857328,-894784,-2704,-2534560,0,-2278960,-642240,-1710864,-42768,-105616,0,0,,380800
-325248,-489648,-1041112,-4128,-758112,-908424,-2800,-351568,0,-2328768,-599424,-1797192,-39744,-115920,0,0,,380800
-271392,-457328,-1558792,-4056,-691968,-836920,-2560,269808,0,-2066688,-536984,-1294920,-37368,-28336,0,0,,380800
-309408,-410464,-1386232,-4128,-786096,-839664,-3008,-1398096,-4224,-2036736,-572664,-1232136,-33912,-149408,0,0,,380800
-341088,-454096,-1225176,-4032,-836976,-927472,-2560,-1872304,-3480,-2186496,-619048,-1922760,-46224,-103040,0,0,,256
-299904,-504192,-1265440,-3936,-765744,-891800,-2592,-138992,-4056,-2238912,-561960,-1805040,-44712,-95312,0,0,,136
-281952,-481568,-937576,-3984,-742848,-787528,-2768,449680,-4224,-2096640,-497736,-1185048,-29808,-123648,0,0,,288
-285120,-437936,-1127392,-4128,-765744,-779296,-2544,-1667904,-3024,-1909440,-526280,-1546056,-38448,-74704,0,0,,304
-265056,-405616,-1466760,-4248,-747936,-798504,-2992,-2354688,-3984,-1819584,-536984,-1648080,-42984,-141680,0,0,,160
-238656,-407232,-1012352,-4128,-742848,-798504,-2480,-106288,-3648,-1669824,-481680,-1020240,-26352,-51520,0,0,,336
-265056,-437936,-1012352,-4080,-773376,-836920,-2480,506912,-3984,-1789632,-487032,-1185048,-44496,-95312,0,0,,352
-251328,-423392,-1691088,-4176,-691968,-814968,-2816,-1463504,-4320,-1744704,-488816,-1200744,-63288,-118496,0,0,,552
-190080,-392688,-1472512,-4176,-618192,-732648,-2320,-1259104,-3312,-1467648,-440648,-933912,-42120,23184,0,0,,192
-244992,-429856,-960584,-4032,-737760,-806736,-2496,-825776,-4224,-1699776,-481680,-1954152,-42768,-74704,0,0,,400
-313632,-468640,-1322960,-3888,-821712,-971376,-2272,-2117584,-3744,-1931904,-554824,-2762496,-55512,-64400,0,0,,624
-268224,-426624,-1616312,-4104,-689424,-921984,-2384,-1496208,-3672,-1812096,-513792,-1671624,-39744,-54096,0,0,,0
-244992,-449248,-1190664,-4224,-630912,-809480,-2480,179872,-4152,-1872000,-469192,-1177200,-32616,-95312,0,0,,224
-311520,-525200,-1167656,-4104,-760656,-905520,-2048,-784896,-3264,-2164032,-554824,-2362248,-58968,-41216,0,0,,696
-333696,-442784,-1558792,-4128,-742848,-919240,-2576,-2395568,-4272,-2104128,-594072,-2079720,-65232,-123648,0,0,,480
-290400,-381376,-1236680,-4104,-679248,-836920,-2384,-972944,-3768,-1864512,-536984,-933912,-31536,-72128,0,0,,496
-323136,-491264,-1230928,-4032,-781008,-894544,-2432,-253456,-3312,-2156544,-581584,-1836432,-35640,-108192,0,0,,768
-366432,-525200,-1679584,-4104,-793728,-938448,-2768,-1823248,-4128,-2441088,-633320,-2699712,-69768,-185472,0,0,,264
-344256,-496112,-1576048,-4128,-773376,-971376,-2368,-1937712,-3432,-2366208,-624400,-2205288,-73440,-69552,0,0,,0
-381216,-576912,-1530032,-4200,-923472,-1105832,-2720,-1267280,-4200,-2613312,-706464,-2534904,-70632,-159712,0,0,,280
-434016,-641552,-1742856,-4128,-1002336,-1174432,-2544,-1471680,-3672,-2860416,-774256,-3280464,-76464,-170016,0,0,,576
-397056,-596304,-1748608,-4008,-872592,-1094856,-2576,-1528912,-3144,-2613312,-710032,-2621232,-62856,-136528,0,0,,296
-354816,-555904,-1926920,-4080,-824256,-1064672,-2928,-2362864,-4080,-2388672,-654728,-1773648,-61344,-177744,0,0,,0
-368544,-567216,-2013200,-4080,-910752,-1111320,-2544,-3286752,-3264,-2366208,-685056,-1954152,-76680,-100464,0,0,,312
-397056,-633472,-1604808,-4008,-905664,-1141504,-2944,-1455328,-4008,-2643264,-751064,-2472120,-68472,-211232,0,0,,960
-406560,-715888,-1414992,-3960,-946368,-1245776,-2832,-580496,-3912,-2942784,-776040,-2558448,-58968,-200928,0,0,,984
-420288,-694880,-1581800,-4104,-1068480,-1311632,-2656,-2191168,-3096,-2935296,-765336,-2338704,-65016,-146832,0,0,,1008
-403392,-557520,-1829136,-4224,-969264,-1130528,-3056,-2542736,-3792,-2673216,-727872,-2409336,-61560,-234416,0,0,,1032
-345312,-497728,-1857896,-4080,-824256,-960400,-2624,-1782368,-3120,-2433600,-667216,-2644776,-60264,-157136,0,0,,352
-379104,-584992,-1622064,-4056,-943824,-1059184,-2976,-1479856,-3696,-2665728,-635104,-2440728,-72576,-231840,0,0,,0
-424512,-628624,-1478264,-4104,-974352,-1125040,-3104,-1577968,-3672,-2830464,-642240,-2111112,-69768,-252448,0,0,,368
-343200,-521968,-1915416,-4104,-712320,-930216,-2864,-2591792,-3192,-2441088,-629752,-2001240,-56808,-151984,0,0,,376
-303072,-450864,-2013200,-4080,-651264,-842408,-3328,-3711904,-4272,-2171520,-579800,-2032632,-62856,-208656,0,0,,384
-382272,-557520,-1196416,-3960,-870048,-1020768,-2976,-1823248,-3240,-2381184,-594072,-2275920,-68040,-172592,0,0,,392
-416064,-630240,-1150400,-4008,-849696,-1053696,-3200,376096,-3456,-2613312,-636888,-2377944,-58320,-224112,0,0,,800
-357984,-542976,-1714096,-4152,-658896,-902776,-3312,-923888,-3912,-2403648,-602992,-2228832,-53784,-216384,0,0,,1224
-315744,-455712,-1754360,-4080,-610560,-847896,-2768,-2420096,-3408,-2134080,-529848,-2087568,-61128,-136528,0,0,,416
-355872,-499344,-1495520,-4080,-704688,-902776,-3184,-760368,-4272,-2321280,-542336,-2189592,-65016,-260176,0,0,,1272
-368544,-517120,-1461008,-4104,-735216,-900032,-2896,-310688,-3480,-2238912,-561960,-2213136,-58536,-188048,0,0,,432
-313632,-400768,-1725600,-4152,-608016,-760088,-2880,-2526384,-3744,-1857024,-497736,-1859976,-53136,-141680,0,0,,880
-308352,-387840,-1656576,-4200,-597840,-702464,-3088,-2321984,-4176,-1916928,-478112,-1938456,-56808,-193200,0,0,,448
-350592,-492880,-1046864,-4128,-793728,-836920,-2784,-147168,-3528,-2253888,-542336,-2456424,-58968,-170016,0,0,,1368
-317856,-470256,-1064120,-4152,-783552,-806736,-3264,-228928,-4584,-2261376,-519144,-2315160,-57240,-257600,0,0,,1392
-206976,-334512,-1817632,-4224,-539328,-557032,-2896,-2019472,-3768,-1744704,-376424,-1538208,-52704,-141680,0,0,,0
-197472,-268256,-1472512,-4200,-488448,-466480,-2768,-1937712,-3648,-1490112,-333608,-1467576,-42120,-121072,0,0,,480
-239712,-279568,-540688,-4104,-490992,-482944,-3136,179872,-4344,-1579968,-326472,-1938456,-36936,-211232,0,0,,488
-163680,-234320,-557944,-4032,-300192,-334768,-2832,662256,-3456,-1310400,-199808,-1616688,-36936,-95312,0,0,,496
-72864,-116352,-903064,-4128,-152640,-145432,-3232,-956592,-4128,-906048,-108824,-824040,-25704,-136528,0,0,,504
-63936,-75952,-770768,-4104,-142464,-142688,-2960,-662256,-3624,-696384,-114176,-604296,-14688,-95312,0,0,,504
-87616,-114736,-350872,-4008,-122112,-145432,-2800,915712,-3720,-726336,-85632,-737712,-19872,-73472,0,0,,504
-78144,-66256,-40264,-4032,-86496,-13720,-3040,842128,-4488,-591552,0,-761256,-19872,-136448,0,0,,504
-33152,1616,-109288,-4104,-92136,41160,-2640,719488,-3480,-344448,22464,-612144,-8424,-20992,0,0,,504
-37888,-11312,-322112,-4224,-61424,-30184,-4608,114464,-4104,-381888,-39936,-258984,-7128,-68224,0,0,,504
-63936,-59792,-65760,-4128,-97720,-93296,-4320,-842128,-3912,-501696,-49920,-235440,-8424,-68224,0,0,,504
-63936,-90496,5480,-4104,-175896,-79576,-3864,343392,-3912,-614016,-62400,-494424,-4896,-65600,0,0,,504
-54464,-74336,-274000,-4152,-142392,-46648,-4464,1823248,-4656,-606528,-74880,-451704,-6768,-115456,0,0,,504
-30784,-32320,-224680,-4128,-94928,-27440,-3840,714984,-3552,-321984,-42432,-199056,-2736,18368,0,0,,504
-34336,-32320,-197280,0,-147976,-2744,-4224,184512,-4128,-307008,-67392,-130152,-1152,-52480,0,0,,504
-28416,-11312,-115080,0,-145184,63664,-4152,984064,-4080,-262080,-42432,114840,-3744,-52480,0,0,,504
16576,79184,235640,0,0,171616,-3912,945624,0,37440,62400,482328,2304,5248,0,0,,504
5920,60384,328800,0,33504,138400,-4488,984064,0,-89856,69888,344520,6048,-89216,0,0,,504
-3552,-17760,274000,0,5584,74736,-3576,991752,0,-204336,49920,206712,2592,-2624,0,0,,504
35520,63936,383600,0,89344,182160,-3888,1091696,0,60544,92352,382800,3024,-31488,0,0,,504
58016,145632,361680,0,150768,267720,-4200,1829744,-4272,242176,119808,344520,6768,-18368,0,0,,504
54464,144320,32880,0,153560,259440,-4008,1845120,-3744,280016,157248,375144,5184,28864,0,0,,504
49728,146080,213720,0,178688,289800,-4536,1437656,-4584,348128,239616,627792,5040,-60352,0,0,,613656
79328,163680,663080,0,212192,325680,-3720,899496,-3744,560032,309504,604824,11520,44608,0,0,,225664
116032,207680,328800,0,281992,378120,-3912,730360,-4368,688688,349440,451704,11808,13120,0,0,,1328
119584,230560,186320,0,290368,414000,-4056,1629856,-4296,749232,369408,444048,8352,-7872,0,0,,149184
95904,167200,569920,0,237320,347760,-3696,2221832,-3312,658416,329472,359832,7920,65600,0,0,,643960
66304,102080,400040,0,262448,289800,-4152,1652920,-4248,438944,284544,359832,8208,2624,0,0,,237360
46176,98560,186320,0,214984,240120,-3504,1222392,-3648,348128,244608,497640,8496,57728,0,0,,2088
-1184,103840,449360,0,53048,173880,-4056,1137824,-4056,174064,157248,352176,4464,-39360,0,0,,156992
5920,109120,295920,0,50256,207000,-4272,1130136,-4320,143792,162240,-53592,1440,-49856,0,0,,673552
71040,126720,-16440,0,201024,300840,-3384,1699048,-3336,332992,262080,7656,5616,107584,0,0,,249840
42624,112640,345240,0,189856,256680,-3960,1783616,-4176,211904,242112,199056,7200,-5248,0,0,,1456
-1184,82720,520600,0,75384,135240,-3624,945624,-3600,128656,149760,122496,4608,-2624,0,0,,161920
11840,109120,-21920,0,106096,162840,-3960,599664,-3816,234608,137280,137808,1152,-15744,0,0,,702336
10656,130240,-224680,0,159144,215280,-4152,638104,-4320,196768,147264,22968,-2448,-34112,0,0,,260944
-21312,45760,208240,0,75384,93840,-3288,968688,-3384,-30272,72384,-214368,-720,47232,0,0,,2280
-42624,8800,306880,0,19544,13800,-4008,1222392,-4296,-128656,12480,61248,3024,-47232,0,0,,169728
-17760,54560,257560,0,72592,74520,-3768,1291584,-3816,83248,42432,405768,4752,13120,0,0,,733320
-9472,49280,126040,0,89344,91080,-3744,861056,-3480,75680,44928,84216,2160,7872,0,0,,272048
-7104,47520,-350720,0,89344,71760,-4032,99944,-4008,45408,49920,-68904,-6192,-57728,0,0,,792
-2368,59840,-230160,0,97720,55200,-3432,761112,-3384,136224,39936,30624,-4320,26240,0,0,,177600
-46176,-21120,213720,0,19544,-30360,-4176,1345400,-4368,-143792,-42432,-382800,3600,-89216,0,0,,763560
-59200,-86240,-76720,0,-50256,-113160,-3792,-184512,-3840,-325424,-64896,-505296,-5184,-36736,0,0,,280704
-10656,-40480,-537040,0,13960,-107640,-3552,-784176,-3528,-158928,-9984,-229680,-15264,26240,0,0,,1648
-29600,-77440,-367160,0,36296,-157320,-4008,953312,-4392,-264880,-52416,-489984,-12960,-62976,0,0,,184704
-95904,-186560,-241120,0,-72592,-270480,-3480,1068632,-3384,-567600,-167232,-819192,-17136,-20992,0,0,,793800
-87616,-140800,-421960,0,-16752,-259440,-4104,-507408,-4056,-507056,-142272,-673728,-20592,-91840,0,0,,292560
-178784,-269280,-937080,0,-435552,-397440,-4272,-1314648,-4296,-2762320,-341952,-1339800,-24048,-482816,0,0,,240
-144448,-220000,-920640,0,-429968,-364320,-4008,-1399216,-3720,-2520144,-314496,-1370424,-21456,-440832,0,0,,864
-183520,-265760,-926120,0,-460680,-380880,-4728,-1183952,-4608,-2716912,-379392,-1446984,-25776,-524800,0,0,,296
-209568,-330880,-915160,0,-544440,-463680,-3984,-1230080,-3696,-2792592,-441792,-1592448,-27072,-430336,0,0,,0
-215488,-299200,-882280,0,-524896,-485760,-4224,-1437656,-4128,-2777456,-439296,-1569480,-24480,-477568,0,0,,624
-201280,-234080,-964480,0,-466264,-419520,-4464,-1522224,-4272,-2747184,-411840,-1492920,-25488,-493312,0,0,,960
-172864,-241120,-1019280,0,-471848,-375360,-4176,-1376152,-3672,-2694208,-404352,-1508232,-27360,-435584,0,0,,656
-184704,-267520,-942560,0,-496976,-364320,-4800,-1330024,-4608,-2724480,-399360,-1454640,-27072,-522176,0,0,,0
-196544,-274560,-937080,0,-502560,-383640,-3984,-1429968,-3960,-2694208,-379392,-1316832,-25632,-414592,0,0,,688
-210752,-290400,-1068600,0,-494184,-414000,-4080,-1391528,-4440,-2800160,-404352,-1347456,-26640,-443456,0,0,,1056
-224960,-297440,-1063120,0,-516520,-430560,-4416,-1406904,-4536,-2860704,-421824,-1454640,-27648,-501184,0,0,,0
-216672,-260480,-1052160,0,-527688,-425040,-4056,-1591416,-3384,-2686640,-401856,-1454640,-28368,-425088,0,0,,1104
-223776,-239360,-1079560,0,-502560,-402960,-4704,-1522224,-4344,-2701776,-396864,-1500576,-31392,-503808,0,0,,752
-242720,-278080,-964480,0,-510936,-405720,-4056,-1268520,-3936,-2860704,-416832,-1577136,-30960,-443456,0,0,,384
-253376,-285120,-942560,0,-522104,-402960,-4200,-1376152,-4200,-2959088,-464256,-1600104,-30816,-480192,0,0,,784
-239168,-232320,-991880,0,-502560,-372600,-4536,-1645232,-4512,-2830432,-464256,-1577136,-31824,-522176,0,0,,1200
-223776,-256960,-948040,0,-536064,-383640,-3816,-1529912,-3432,-2747184,-434304,-1546512,-28800,-411968,0,0,,0
-249824,-344960,-1002840,0,-597488,-480240,-4344,-1245456,-4440,-2981792,-474240,-1477608,-28224,-493312,0,0,,0
-237984,-329120,-1063120,0,-600280,-527160,-4104,-1414592,-4080,-2921248,-496704,-1408704,-28944,-459200,0,0,,1272
-206016,-249920,-1046680,0,-586320,-427800,-4296,-1622168,-4008,-2701776,-464256,-1393392,-27360,-472320,0,0,,864
-219040,-256960,-1057640,0,-561192,-375360,-4656,-1499160,-4560,-2716912,-446784,-1446984,-27792,-522176,0,0,,1320
-221408,-285120,-1030240,0,-502560,-447120,-3816,-1514536,-3720,-2732048,-429312,-1477608,-28800,-422464,0,0,,0
-207200,-269280,-1002840,0,-474640,-438840,-4320,-1529912,-4608,-2701776,-386880,-1492920,-28656,-506432,0,0,,456
-196544,-272800,-1013800,0,-508144,-378120,-4080,-1337712,-4104,-2580688,-351936,-1531200,-28800,-467072,0,0,,0
-209568,-283360,-1063120,0,-530480,-394680,-4176,-1260832,-3672,-2580688,-374400,-1538856,-30240,-446080,0,0,,944
-226144,-265760,-1002840,0,-485808,-397440,-4584,-1314648,-4368,-2641232,-406848,-1424016,-29520,-522176,0,0,,1440
-198912,-265760,-843920,0,-432760,-372600,-3720,-1283896,-3792,-2535280,-404352,-1324488,-26208,-435584,0,0,,976
-204832,-290400,-942560,0,-460680,-411240,-4248,-1314648,-4752,-2610960,-409344,-1477608,-27648,-503808,0,0,,0
-239168,-293920,-1057640,0,-530480,-466440,-4224,-1453032,-4104,-2747184,-414336,-1607760,-29808,-456576,0,0,,504
-232560,-274560,-942560,0,-502560,-427800,-4128,-1322336,-3504,-2716912,-409344,-1370424,-25776,-404096,0,0,,504
-214200,-286880,-843920,0,-455096,-389160,-4656,-1214704,-4512,-2732048,-406848,-1232616,-23328,-517616,0,0,,504
-232560,-343200,-854880,0,-527688,-458160,-3960,-1514536,-3816,-2830432,-312936,-1446984,-26352,-453952,0,0,,504
-266832,-329120,-948040,0,-559776,-494040,-4440,-1629856,-4560,-2875840,-351832,-1531200,-28944,-539760,0,0,,504
-261936,-278080,-980920,0,-499408,-449880,-2832,-1330024,-4272,-2747184,-344760,-1362768,-27936,-520384,0,0,,504
-230112,-304480,-1035232,0,-463736,-444360,-2608,-1214704,-3528,-2686640,-298792,-1370424,-27648,-445648,0,0,,504
-221544,-334400,-993344,0,-477456,-466440,-3072,-1306960,-4560,-2739616,-289952,-1424016,-1542904,-528688,0,0,,504
-219096,-290400,-1029248,0,-493920,-463680,-2720,-1314648,-3816,-2610960,-325312,-1308576,-1448920,-456720,0,0,,504
-231336,-264000,-1148928,0,-507640,-458160,-3024,-1278144,-4152,-2550416,-335920,-1262928,-1480248,-520384,0,0,,504
-225216,-293920,-1077120,-4104,-477456,-471960,-2928,-1293360,-4248,-2512576,-284648,-1217280,-1480248,-509312,0,0,,504
-189720,-286880,-1041216,-4176,-444528,-459680,-2544,-1300968,-3792,-2338512,-236912,-1141200,-1441088,-440112,0,0,,504
-177480,-256960,-1130976,-4200,-458248,-421600,-3104,-1331400,0,-2277968,-242216,-1186848,-1472416,-539760,0,0,,504
-167688,-291264,-1005312,-4032,-447272,-391680,-2768,-1331400,0,-2194720,-238680,-1224888,-1300112,-434576,0,0,,504
-192168,-295200,-939488,-4032,-425320,-364480,-2928,-1179240,0,-2253264,-247520,-1186848,-1268784,-476096,0,0,,504
-232560,-303072,-999328,-4128,-471968,-372640,-3024,-1095552,0,-2403984,-288184,-1202064,-1409760,-528688,0,0,,504
-219096,-308976,-981376,-4032,-521360,-413440,-2656,-1186848,-2496,-2358768,-318240,-1240104,-1425424,-456720,0,0,,504
-199512,-267648,-975392,-4104,-469224,-397120,-3056,-1171632,-3216,-2275872,-298792,-1194456,-1425424,-545296,0,0,,504
-187272,-246000,-945472,-4224,-439040,-361760,-2736,-1004256,-2624,-2208048,-235144,-1095552,-1354936,-465024,0,0,,611064
-193392,-289296,-903584,-4224,-480200,-369920,-2880,-973824,-2624,-2306016,-240448,-1118376,-1315776,-476096,0,0,,223040
-210528,-289296,-933504,-4080,-504896,-383520,-3024,-1095552,-2880,-2328624,-281112,-1179240,-1339272,-514848,0,0,,664
-200736,-249936,-1059168,-3984,-510384,-375360,-2704,-1125984,-2464,-2215584,-258128,-1072728,-1394096,-456720,0,0,,165312
-192168,-255840,-1178848,-4080,-513128,-353600,-3216,-1027080,-3152,-2260800,-238680,-996648,-1464584,-564672,0,0,,639880
-177480,-293232,-1023264,-4128,-480200,-378080,-2768,-1072728,-2512,-2208048,-259896,-1080336,-1339272,-470560,0,0,,234608
-173808,-293232,-795872,-4080,-419832,-413440,-2640,-1209672,-2432,-2170368,-259896,-1148808,-1190464,-451184,0,0,,0
-183600,-263712,-777920,-4056,-411600,-410720,-2976,-1300968,-2976,-2215584,-236912,-1125984,-1307944,-520384,0,0,,172480
-184824,-263712,-891616,-4128,-441784,-380800,-2704,-1278144,-2416,-2125152,-251056,-1141200,-1378432,-440112,0,0,,669280
-190944,-265680,-945472,-4080,-430808,-345440,-3088,-1171632,-2896,-2049792,-270504,-1179240,-1284448,-517616,0,0,,244800
-164016,-249936,-861696,-3960,-406112,-345440,-2736,-1262928,-2624,-1989504,-222768,-1141200,-1237456,-467792,0,0,,1456
-139536,-259776,-855712,-4104,-428064,-359040,-2688,-1369440,-2656,-2027184,-201552,-1171632,-1307944,-462256,0,0,,180320
-155448,-318816,-927520,-4080,-447272,-372640,-3008,-1293360,-3120,-2132688,-249288,-1300968,-1276616,-534224,0,0,,700104
-165240,-336528,-861696,-3936,-458248,-402560,-2624,-1293360,-2336,-2087472,-266968,-1308576,-1096480,-426272,0,0,,255680
-184824,-299136,-861696,-4080,-460992,-397120,-3120,-1224888,-2832,-2072400,-256360,-1186848,-1221792,-498240,0,0,,0
-197064,-301104,-915552,-4200,-447272,-386240,-2896,-1209672,-2816,-2042256,-277576,-1164024,-1425424,-481632,0,0,,188928
-176256,-314880,-957440,-4056,-441784,-399840,-2640,-1445520,-2688,-1997040,-302328,-1247712,-1347104,-473328,0,0,,729440
-161568,-307008,-1011296,-3984,-444528,-386240,-3072,-1491168,-3104,-1944288,-274040,-1194456,-1300112,-545296,0,0,,268128
-149328,-301104,-939488,-4008,-430808,-375360,-2688,-1217280,-2400,-1861392,-240448,-1133592,-1315776,-420736,0,0,,0
-153000,-299136,-849728,-4224,-406112,-388960,-2896,-1156416,-2848,-1951824,-252824,-1141200,-1323608,-481632,0,0,,197600
-161568,-297168,-819808,-4224,-428064,-388960,-2848,-1323792,-2784,-1899072,-259896,-1148808,-1300112,-481632,0,0,,761136
-161568,-303072,-837760,-4128,-444528,-361760,-2848,-1262928,-2448,-1740816,-251056,-1156416,-1260952,-453952,0,0,,279888
-154224,-267648,-873664,-4128,-373184,-340000,-3152,-1179240,-2896,-1725744,-236912,-1171632,-1229624,-534224,0,0,,2472
-126072,-238128,-879648,-4032,-334768,-364480,-2544,-1194456,-2320,-1688064,-215696,-1125984,-1119976,-409664,0,0,,203840
-151776,-279456,-945472,-4104,-397880,-394400,-2880,-1270536,-2928,-1778496,-236912,-1133592,-1166968,-467792,0,0,,792120
-186048,-303072,-939488,-4152,-452760,-380800,-2896,-1399872,-2944,-1846320,-263432,-1270536,-1370600,-492704,0,0,,289168
