F3 Quality,FC6 Quality,P7 Quality,T8 Quality,F7 Quality,F8 Quality,T7 Quality,P8 Quality,AF4 Quality,F4 Quality,AF3 Quality,O2 Quality,O1 Quality,FC5 Quality,X Quality,Y Quality,Z Quality,Unknown Quality
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1320
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,7752
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,2664
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,24
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1320
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,7744
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,2664
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,16
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1312
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,7744
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,2656
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,0
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1328
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,7744
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,2664
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,24
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1320
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,7768
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,2656
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,8
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1320
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,7760
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,2656
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,24
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1328
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,7760
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,2680
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,16
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1312
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,7744
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,2664
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,0
936,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1328
1048,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1496,0,0,0,1328
1048,1312,5544,24,2624,2672,16,6912,8,7760,1464,6912,7952,1576,0,0,0,1328
1048,1312,5544,24,2624,2672,16,6912,8,7760,1448,6912,7952,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6912,8,7760,1448,6912,7952,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6912,8,7760,1448,6912,7952,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6912,8,7760,1448,6912,7952,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6912,8,7760,1448,6912,7936,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6912,8,7760,1448,7152,7936,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6984,8,7760,1448,7152,7936,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6984,8,7760,1448,7152,7936,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6984,8,7760,1448,7152,7936,1576,0,0,0,1328
1048,1312,5544,24,2648,2672,16,6984,24,7760,1448,7152,7936,1576,0,0,0,1328
1048,1480,5544,24,2648,2672,16,6984,24,7760,1448,7152,7936,1576,0,0,0,1328
1048,1480,5544,24,2648,2672,16,6984,24,7768,1448,7152,7936,1576,0,0,0,1328
1048,1480,5544,24,2648,2672,16,6984,24,7768,1448,7152,7936,1576,0,0,0,1328
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,1328
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,0
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,24
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,16
1048,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1032,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1576,0,0,0,8
1032,1480,5544,24,2648,2672,16,6984,16,7768,1448,7152,7936,1568,0,0,0,8
1032,1480,5544,24,2648,2672,16,6984,16,7768,1456,7152,7936,1568,0,0,0,8
1032,1480,5544,24,2640,2672,16,6984,16,7768,1456,7152,7936,1568,0,0,0,8
1032,1480,5544,24,2640,2672,16,6984,16,7768,1456,7152,7936,1568,0,0,0,8
1032,1480,5552,24,2640,2672,16,6984,16,7768,1456,7152,7936,1568,0,0,0,8
1032,1480,5552,24,2640,2672,16,6984,16,7768,1456,7152,7952,1568,0,0,0,8
1032,1480,5552,24,2640,2672,16,6984,16,7768,1456,7144,7952,1568,0,0,0,8
1032,1480,5552,24,2640,2672,16,6992,16,7768,1456,7144,7952,1568,0,0,0,8
1032,1480,5552,8,2640,2672,16,6992,16,7768,1456,7144,7952,1568,0,0,0,8
1032,1480,5552,8,2640,2672,16,6992,16,7768,1456,7144,7952,1568,0,0,0,8
1032,1480,5552,8,2640,2672,16,6992,8,7768,1456,7144,7952,1568,0,0,0,8
1032,1480,5552,8,2640,2672,16,6992,8,7768,1456,7144,7952,1568,0,0,0,8
1032,1480,5552,8,2640,2672,16,6992,8,7768,1456,7144,7952,1568,0,0,0,8
1032,1480,5552,8,2640,2672,16,6992,8,7768,1456,7144,7952,1568,0,0,0,8
1032,1480,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,8
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,8
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7744
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2664
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,24
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1480
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7760
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2672
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,8
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1472
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7760
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2664
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,8
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1488
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7768
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2664
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,8
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1480
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7768
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2672
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,16
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1480
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7768
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2656
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,16
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1488
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7744
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2664
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,0
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1472
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7752
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2680
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,16
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1480
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7760
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2664
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,16
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1496
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7768
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2656
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,0
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1496
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7752
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2680
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,0
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1488
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,7768
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,2656
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,24
1032,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1496
1152,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1568,0,0,0,1496
1152,1488,5552,8,2640,2672,16,6992,0,7768,1456,7144,7952,1552,0,0,0,1496
1152,1488,5552,8,2640,2672,16,6992,0,7768,1448,7144,7952,1552,0,0,0,1496
1152,1488,5552,8,3392,2672,16,6992,0,7768,1448,7144,7952,1552,0,0,0,1496
1152,1488,5552,8,3392,2672,24,6992,0,7768,1448,7144,7952,1552,0,0,0,1496
1152,1488,5512,8,3392,2672,24,6992,0,7768,1448,7144,7952,1552,0,0,0,1496
1152,1488,5512,8,3392,2672,24,6992,0,7768,1448,7144,7952,1552,0,0,0,1496
1152,1488,5512,8,3392,2672,24,6992,0,7768,1448,7160,7952,1552,0,0,0,1496
1152,1488,5512,8,3392,2672,24,7000,0,7768,1448,7160,7952,1552,0,0,0,1496
1152,1488,5512,0,3392,2672,24,7000,0,7768,1448,7160,7952,1552,0,0,0,1496
1152,1488,5512,0,3392,2672,24,7000,0,7768,1448,7160,7952,1552,0,0,0,1496
1152,1488,5512,0,3392,2672,24,7000,0,7768,1448,7160,7952,1552,0,0,0,1496
1152,1560,5512,0,3392,2672,24,7000,0,7768,1448,7160,7952,1552,0,0,0,1496
1152,1560,5512,0,3392,2672,24,7000,0,7744,1448,7160,7952,1552,0,0,0,1496
1152,1560,5512,0,3392,2664,24,7000,0,7744,1448,7160,7952,1552,0,0,0,1496
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,1496
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,8
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,8
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,0
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,24
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,24
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,0
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,0
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,16
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,16
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,16
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,24
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,16
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,24
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,16
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,8
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,0
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,24
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,0
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,0
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,24
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,0
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,8
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,8
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,0
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,8
1152,1560,5512,0,3392,2664,24,7000,8,7744,1448,7160,7952,1552,0,0,0,24
