T7 Value,P8 Value,O2 Value,O1 Value,FC5 Value
-154.5,-31.0,22.0,-63.75,-73.25
23.5,9.5,66.5,77.0,120.75
-150.75,-73.5,-10.0,-74.75,-65.0
26.5,5.25,46.25,67.0,129.75
-147.25,-69.5,-57.75,-89.0,-64.5
33.0,11.5,31.75,68.5,127.5
-139.25,-38.5,4.0,-52.5,-65.0
34.5,31.0,58.5,88.5,122.25
-143.0,-62.25,-32.75,-88.5,-70.75
32.75,41.75,41.5,48.5,120.75
-148.5,-30.0,-12.0,-79.25,-77.25
27.0,3.25,58.25,74.75,115.75
-159.5,-107.75,-46.0,-102.75,-124.0
36.0,-49.25,0.0,58.25,90.75
-148.75,-134.5,-142.25,-160.75,-154.0
48.5,-52.75,-65.0,-8.25,62.0
-129.5,-129.75,-131.25,-150.0,-129.75
41.75,-60.25,-69.75,-10.75,57.25
-138.75,-137.0,-139.25,-157.5,-141.25
30.5,-61.25,-75.0,-14.0,44.25
-148.75,-134.5,-142.0,-159.25,-153.75
22.25,-53.75,-71.25,-11.0,32.75
-157.25,-128.0,-133.5,-151.25,-162.75
18.25,-52.0,-63.75,-6.25,27.0
-160.75,-124.25,-127.25,-149.5,-168.0
12.5,-46.25,-54.75,-1.75,22.0
-167.5,-120.0,-118.0,-146.75,-171.5
6.0,-44.75,-55.25,-10.0,19.5
-171.0,-127.5,-126.5,-163.0,-174.5
4.0,-54.75,-65.5,-23.75,16.75
-171.75,-131.75,-138.25,-171.75,-173.5
2.75,-57.75,-71.25,-22.5,17.25
-175.25,-128.5,-130.25,-155.5,-176.75
1.25,-49.75,-59.75,-5.75,15.25
-176.75,-123.5,-125.0,-155.75,-180.75
-2.5,-44.25,-53.5,-11.75,10.0
-180.25,-117.0,-117.25,-156.0,-181.0
-4.25,-43.75,-53.0,-17.0,8.75
-180.75,-124.0,-124.75,-164.5,-185.25
-6.75,-54.25,-63.25,-22.0,6.0
-183.25,-132.0,-131.25,-168.25,-187.25
-10.75,-55.0,-64.25,-23.0,3.0
-188.5,-124.5,-126.0,-161.5,-187.0
-11.0,-43.5,-56.75,-13.0,4.25
-190.5,-124.25,-128.75,-162.5,-193.5
-21.25,-53.25,-66.75,-21.25,-9.5
-204.25,-131.25,-134.75,-169.25,-212.0
-38.25,-65.5,-75.5,-33.0,-33.0
-244.0,-141.0,-145.75,-187.0,-257.0
-94.0,-59.25,-77.5,-49.0,-94.0
-266.75,-138.5,-145.5,-196.75,-284.5
-71.75,-61.25,-76.0,-48.0,-70.0
-211.75,-126.5,-129.5,-176.0,-222.25
4.0,-50.5,-54.25,-18.75,12.5
-161.25,-125.0,-118.5,-157.75,-165.75
8.5,-47.25,-53.5,-9.25,19.25
-167.25,-127.5,-123.75,-154.0,-173.5
6.0,-53.5,-61.0,-10.0,17.75
-172.25,-123.5,-122.75,-143.25,-175.5
5.25,-48.75,-53.75,5.5,17.25
-172.25,-129.25,-126.25,-147.5,-177.75
4.25,-56.75,-63.0,-6.25,12.5
-172.5,-136.25,-133.0,-160.25,-181.25
7.25,-63.75,-69.5,-32.5,12.75
-160.25,-143.25,-138.75,-184.0,-172.75
25.5,-72.5,-73.0,-38.75,30.5
-139.25,-150.25,-139.0,-182.25,-150.0
44.25,-73.75,-68.25,-19.0,50.0
-128.75,-143.75,-127.0,-144.5,-136.25
45.75,-65.0,-59.25,-2.0,54.75
-134.75,-140.75,-129.5,-153.5,-145.0
35.5,-67.5,-67.75,-16.25,40.0
-147.75,-143.5,-135.5,-168.25,-157.75
24.0,-67.0,-67.75,-23.0,27.5
-155.25,-141.0,-131.5,-162.5,-168.75
17.0,-63.75,-64.0,-22.25,21.0
-160.25,-139.25,-132.5,-171.0,-174.75
12.75,-63.25,-68.5,-24.75,12.25
-165.5,-136.5,-137.25,-167.75,-181.25
8.75,-56.5,-68.25,-21.25,11.0
-170.5,-131.75,-132.0,-163.0,-181.75
4.0,-56.0,-62.75,-14.0,11.25
-174.25,-129.5,-126.0,-157.5,-184.0
0.5,-53.75,-56.75,-11.25,4.25
-175.75,-129.0,-124.75,-157.0,-189.25
-1.25,-52.0,-59.5,-21.0,-0.5
-178.75,-129.25,-125.0,-168.75,-194.25
-6.25,-53.75,-57.25,-23.25,-4.25
-184.25,-129.75,-124.5,-171.25,-199.5
-9.75,-59.25,-61.5,-30.0,-8.75
-189.25,-138.25,-132.5,-175.25,-202.0
-17.0,-67.0,-73.25,-37.25,-17.25
-203.0,-145.75,-141.0,-183.25,-220.25
-34.5,-66.25,-71.25,-35.5,-34.5
-228.5,-139.25,-137.5,-184.25,-248.0
-80.25,-61.0,-71.0,-42.0,-88.5
-262.0,-130.75,-136.5,-188.25,-286.75
-72.75,-54.0,-73.0,-45.25,-80.25
-222.25,-131.5,-140.5,-183.5,-242.75
-11.25,-54.25,-69.5,-30.75,-8.75
-166.25,-131.5,-134.0,-169.5,-175.0
8.5,-61.5,-62.25,-19.0,14.75
-172.75,-136.5,-123.75,-163.5,-182.25
4.25,-61.75,-58.0,-23.0,10.0
-175.0,-134.5,-121.75,-161.25,-185.5
-0.5,-48.75,-49.75,-7.25,7.5
-173.75,-119.75,-117.25,-154.0,-183.75
2.25,-48.25,-58.25,-14.75,5.25
-173.75,-126.0,-129.75,-162.75,-187.75
3.5,-53.25,-66.25,-23.0,4.25
-172.5,-131.25,-131.75,-167.25,-183.75
3.75,-51.25,-58.25,-14.25,14.25
-169.75,-124.5,-121.0,-156.5,-175.5
11.0,-51.5,-57.0,-18.0,20.0
-154.75,-125.75,-122.5,-159.25,-161.25
32.25,-49.5,-51.0,-5.75,43.5
-134.25,-126.0,-114.5,-147.0,-136.5
45.75,-51.75,-46.25,2.5,62.25
-132.5,-126.5,-109.25,-136.75,-131.25
40.0,-49.0,-43.75,5.5,55.5
-141.25,-122.25,-115.5,-146.25,-143.75
30.0,-48.25,-56.5,-8.5,40.5
-150.75,-125.75,-128.5,-160.75,-156.0
19.0,-49.25,-63.5,-17.75,31.0
-158.75,-121.0,-126.75,-156.25,-164.5
14.0,-40.5,-55.75,-8.0,25.75
-165.25,-116.0,-121.75,-153.25,-170.75
10.5,-40.75,-55.5,-10.0,18.5
-168.25,-116.25,-123.75,-156.75,-175.75
7.0,-44.0,-61.25,-16.5,13.25
-170.0,-120.25,-130.25,-165.0,-180.25
4.25,-43.5,-60.5,-21.75,10.0
-174.25,-123.0,-128.75,-170.25,-186.5
-0.25,-50.25,-64.0,-27.75,2.25
-176.25,-120.25,-124.5,-166.0,-189.75
-2.75,-43.25,-56.75,-18.25,0.25
-181.5,-119.0,-123.75,-164.5,-193.25
-7.5,-37.25,-52.0,-16.5,-0.25
-186.5,-111.5,-122.25,-164.0,-195.25
-11.75,-40.25,-63.25,-26.0,-6.0
-189.25,-113.75,-127.25,-168.75,-198.5
-14.75,-36.0,-60.0,-23.75,-8.75
-194.75,-115.25,-131.25,-174.25,-208.5
-27.25,-43.25,-67.75,-33.25,-25.75
-206.75,-120.75,-137.0,-177.25,-223.75
-49.75,-45.75,-70.75,-33.0,-52.75
-252.5,-119.25,-132.25,-176.25,-272.75
-80.5,-40.0,-62.25,-30.5,-84.75
-244.75,-112.5,-124.75,-175.25,-264.0
-43.75,-36.25,-52.5,-24.0,-42.5
-186.5,-114.5,-115.5,-160.5,-196.5
7.75,-37.0,-45.0,-8.75,16.25
-169.75,-107.75,-106.5,-148.75,-177.25
3.25,-32.0,-41.75,-7.0,11.25
-171.5,-107.5,-113.0,-157.25,-179.5
2.0,-32.75,-47.5,-14.0,9.75
-174.75,-113.25,-117.25,-158.25,-179.75
3.25,-40.5,-52.75,-10.5,15.25
-172.75,-112.5,-114.75,-148.25,-177.0
2.5,-37.0,-49.25,-5.5,13.75
-172.5,-113.0,-116.25,-152.5,-178.75
7.5,-37.0,-45.5,-5.25,16.0
-160.0,-113.0,-109.5,-149.25,-167.0
25.25,-34.75,-39.75,1.0,38.25
-141.75,-109.0,-100.75,-136.5,-144.0
40.0,-33.25,-32.25,9.75,53.0
-136.25,-107.0,-96.5,-134.0,-138.0
37.25,-33.75,-28.5,7.75,50.0
-143.25,-111.75,-101.5,-142.25,-147.5
26.75,-32.5,-37.0,1.0,39.75
-153.0,-105.0,-100.75,-142.0,-156.5
18.5,-30.0,-36.25,-0.5,30.5
-160.0,-104.75,-103.25,-146.25,-164.75
13.25,-31.75,-38.5,-6.25,23.5
-165.75,-113.25,-111.25,-156.25,-172.25
9.5,-38.0,-46.0,-10.0,18.75
-169.5,-112.75,-111.0,-154.0,-176.25
4.75,-37.75,-45.75,-8.25,12.75
-172.5,-110.5,-112.25,-148.25,-181.5
1.75,-31.75,-43.75,-1.25,7.75
-175.25,-107.75,-112.75,-151.75,-186.25
-2.75,-34.25,-49.5,-15.5,2.75
-182.25,-111.5,-118.25,-163.0,-191.5
-9.75,-39.5,-56.25,-23.25,-1.75
-188.5,-117.0,-124.5,-167.5,-197.5
-14.25,-39.75,-56.25,-19.25,-6.25
-196.25,-114.5,-122.5,-165.5,-203.75
-26.25,-39.0,-57.0,-26.75,-21.75
-208.5,-112.5,-122.5,-174.0,-219.5
-51.0,-37.75,-58.5,-35.75,-47.0
-248.75,-118.5,-129.25,-188.5,-266.75
-78.5,-46.5,-62.25,-44.75,-80.5
-240.75,-125.75,-130.25,-189.0,-256.75
-40.75,-55.25,-63.25,-36.5,-39.75
-187.25,-130.75,-127.75,-170.75,-198.5
7.25,-53.5,-61.25,-20.75,15.5
-172.5,-131.0,-129.5,-165.0,-179.75
0.5,-56.25,-65.5,-20.5,9.5
-173.25,-134.25,-132.5,-167.0,-180.0
-1.0,-65.75,-68.0,-23.75,8.25
-176.5,-141.25,-133.0,-164.25,-185.25
1.0,-61.0,-63.5,-19.0,6.25
-175.0,-136.25,-129.25,-168.75,-185.5
2.25,-61.0,-62.5,-26.0,5.25
-174.0,-139.0,-128.25,-169.75,-186.25
2.25,-69.5,-63.25,-26.0,7.25
-175.0,-145.75,-134.5,-169.25,-187.25
-0.5,-63.75,-67.5,-17.25,4.75
-177.0,-134.5,-132.75,-160.25,-185.0
-1.5,-56.5,-66.0,-18.0,8.0
-175.5,-129.25,-128.75,-161.5,-181.5
1.5,-52.75,-58.75,-18.25,13.25
-174.25,-128.75,-124.5,-165.0,-180.25
3.5,-57.0,-61.0,-23.5,11.0
-174.0,-135.25,-132.25,-169.0,-180.75
1.5,-61.75,-72.0,-24.5,11.75
-170.5,-142.25,-123.0,-172.5,-184.75
0.5,-73.75,-100.0,-40.5,11.75
-177.5,-120.25,-126.0,-149.5,-175.75
